mol_id,conf_id,scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
34,14,30,-373442.22,7.934086,1.3800000000046566,0.9985714999999997
34,15,45,-373440.22,10.319534,3.3800000000046566,3.384019500000001
34,16,60,-373437.72,15.33898,5.880000000004657,8.4034655
34,17,75,-373435.4,19.424507,8.199999999953434,12.488992499999998
34,18,90,-373433.9,23.056639,9.699999999953434,16.1211245
34,19,105,-373434.5,21.729591,9.099999999976715,14.7940765
34,20,120,-373436.16,18.715645,7.440000000002328,11.780130499999999
34,21,135,-373438,13.7479105,5.599999999976717,6.812396
34,22,150,-373439.75,11.2551365,3.849999999976717,4.319622000000001
34,23,165,-373440.78,10.033447,2.8199999999487773,3.0979325000000006
34,24,180,-373441.06,9.969563,2.539999999979045,3.034048500000001
35,1,-165,-193826.47,16.486002,3.559999999997672,3.188395
35,2,-150,-193825.5,17.96364,4.529999999998836,4.666033000000002
35,3,-135,-193824.64,19.288729,5.389999999984866,5.991122000000001
35,4,-120,-193824.6,19.437256,5.429999999993015,6.139649000000002
35,5,-105,-193825.73,18.35779,4.299999999988359,5.060183000000002
35,6,-90,-193827.55,16.431368,2.4800000000104774,3.133761
35,7,-75,-193829.25,14.466472,0.7799999999988358,1.1688650000000003
35,8,-60,-193830.03,13.297611,0,4.000000000559112e-06
35,9,-45,-193829.25,13.3186245,0.7799999999988358,0.02101750000000102
35,10,-30,-193827.19,14.374533,2.8399999999965075,1.0769260000000003
35,11,-15,-193825.02,15.661845,5.010000000009313,2.3642380000000003
35,12,0,-193824.06,16.060148,5.970000000001164,2.7625410000000024
35,13,15,-193825.02,15.663793,5.010000000009313,2.366186000000001
35,14,30,-193827.19,14.37617,2.8399999999965075,1.0785630000000008
35,15,45,-193829.25,13.318662,0.7799999999988358,0.02105500000000049
35,16,60,-193830.03,13.297607,0,0
35,17,75,-193829.25,14.466471,0.7799999999988358,1.168864000000001
35,18,90,-193827.55,16.431372,2.4800000000104774,3.1337650000000004
35,19,105,-193825.73,18.357788,4.299999999988359,5.060181
35,20,120,-193824.6,19.437256,5.429999999993015,6.139649000000002
35,21,135,-193824.64,19.288929,5.389999999984866,5.991322
35,22,150,-193825.5,17.963139,4.529999999998836,4.6655320000000025
35,23,165,-193826.47,16.486002,3.559999999997672,3.188395
35,24,180,-193826.84,15.8678,3.1900000000023283,2.5701930000000015
36,1,-165,-361208.03,2.783126,1,1.2920468000000003
36,2,-150,-361208.2,3.0860043,0.8300000000162981,1.5949251
36,3,-135,-361208.25,3.2975955,0.7800000000279397,1.8065163
36,4,-120,-361208.34,3.4728265,0.6900000000023283,1.9817473
36,5,-105,-361208.56,3.40846,0.470000000030268,1.9173807999999999
36,6,-90,-361208.88,3.143801,0.150000000023283,1.6527218
36,7,-75,-361209.03,2.6544294,0,1.1633502000000002
36,8,-60,-361208.94,2.0217261,0.0900000000256113,0.5306469
36,9,-45,-361208.5,1.5822641,0.5300000000279397,0.09118490000000001
36,10,-30,-361207.88,1.4910792,1.150000000023283,0
36,11,-15,-361207.22,1.7105149,1.8100000000558796,0.2194357
36,12,0,-361206.75,2.0366318,2.28000000002794,0.5455525999999999
36,13,15,-361207.22,1.7100526,1.8100000000558796,0.2189734000000001
36,14,30,-361207.88,1.4926155,1.150000000023283,0.001536300000000157
36,15,45,-361208.5,1.583298,0.5300000000279397,0.09221880000000016
36,16,60,-361208.94,2.0222578,0.0900000000256113,0.5311786000000003
36,17,75,-361209.03,2.6546044,0,1.1635252000000003
36,18,90,-361208.88,3.143803,0.150000000023283,1.6527238000000002
36,19,105,-361208.56,3.408645,0.470000000030268,1.9175658
36,20,120,-361208.34,3.4730353,0.6900000000023283,1.9819560999999999
36,21,135,-361208.25,3.2936661,0.7800000000279397,1.8025868999999999
36,22,150,-361208.2,3.0877202,0.8300000000162981,1.5966410000000002
36,23,165,-361208.03,2.7845192,1,1.2934400000000001
36,24,180,-361207.66,2.3839018,1.370000000053551,0.8928225999999999
37,1,-165,-335819.94,-40.667503,11.340000000025611,12.393741999999996
37,2,-150,-335822.44,-47.385498,8.840000000025611,5.675747000000001
37,3,-135,-335825.3,-50.33927,5.980000000039581,2.7219750000000005
37,4,-120,-335827.22,-52.137928,4.060000000055879,0.9233169999999973
37,5,-105,-335828.22,-52.580883,3.06000000005588,0.4803619999999995
37,6,-90,-335828.4,-52.2502,2.8800000000046566,0.811045
37,7,-75,-335827.97,-51.45518,3.31000000005588,1.606065000000001
37,8,-60,-335827.28,-50.830734,4,2.230511
37,9,-45,-335827.16,-49.48895,4.120000000053551,3.572294999999997
37,10,-30,-335827.62,-51.59058,3.660000000032596,1.4706649999999968
37,11,-15,-335828.03,-53.061245,3.25,0
37,12,0,-335831.28,-52.524574,0,0.5366709999999983
37,13,15,-335831.12,-51.7798,0.1600000000325963,1.281444999999998
37,14,30,-335827.62,-51.60306,3.660000000032596,1.4581850000000003
37,15,45,-335827.16,-49.502476,4.120000000053551,3.558768999999998
37,16,60,-335827.28,-50.742348,4,2.3188969999999998
37,17,75,-335827.97,-51.46902,3.31000000005588,1.5922249999999991
37,18,90,-335828.4,-52.24783,2.8800000000046566,0.8134149999999991
37,19,105,-335828.22,-52.5827,3.06000000005588,0.4785449999999969
37,20,120,-335827.22,-52.11847,4.060000000055879,0.9427749999999975
37,21,135,-335825.28,-50.455288,6,2.6059569999999965
37,22,150,-335822.5,-47.122456,8.78000000002794,5.938789
37,23,165,-335819.88,-40.938217,11.400000000023285,12.123027999999998
37,24,180,-335819.06,-38.012222,12.220000000030268,15.049022999999998
38,1,-165,-375091.78,30.312843,12.779999999969732,12.642618000000002
38,2,-150,-375094.88,31.289593,9.679999999993017,13.619368000000001
38,3,-135,-375096.62,30.4887,7.940000000002328,12.818475000000003
38,4,-120,-375097.4,30.899336,7.159999999974389,13.229111000000003
38,5,-105,-375097.62,31.670305,6.940000000002328,14.00008
38,6,-90,-375098.44,30.149767,6.119999999995343,12.479542000000002
38,7,-75,-375100.1,27.464838,4.460000000020955,9.794613000000002
38,8,-60,-375101.78,24.695726,2.779999999969732,7.025501000000002
38,9,-45,-375103.22,21.999166,1.3400000000256114,4.328941
38,10,-30,-375104.16,19.940134,0.400000000023283,2.269909000000002
38,11,-15,-375104.56,18.466726,0,0.7965010000000028
38,12,0,-375104.4,17.670225,0.1599999999743886,0
38,13,15,-375104.56,18.480808,0,0.8105830000000012
38,14,30,-375104.16,19.962421,0.400000000023283,2.2921960000000006
38,15,45,-375103.22,21.990883,1.3400000000256114,4.320658000000002
38,16,60,-375101.78,24.695839,2.779999999969732,7.025614000000001
38,17,75,-375100.1,27.446693,4.460000000020955,9.776468000000001
38,18,90,-375098.44,30.151287,6.119999999995343,12.481062000000001
38,19,105,-375097.62,31.684237,6.940000000002328,14.014012000000001
38,20,120,-375097.4,30.889442,7.159999999974389,13.219217
38,21,135,-375096.62,30.50703,7.940000000002328,12.836805000000002
38,22,150,-375094.88,31.281376,9.679999999993017,13.611151000000003
38,23,165,-375091.78,30.275858,12.779999999969732,12.605633000000001
38,24,180,-375089.72,33.86605,14.840000000025611,16.195825000000003
39,1,-165,-289471.28,4.814303,2.75,0.29645929999999954
39,2,-150,-289470.88,5.615599,3.150000000023283,1.0977552999999993
39,3,-135,-289470.56,6.5642524,3.470000000030268,2.0464086999999997
39,4,-120,-289471,6.823924,3.03000000002794,2.3060802999999996
39,5,-105,-289472.53,5.8996444,1.5,1.3818006999999994
39,6,-90,-289473.8,4.933432,0.2300000000395812,0.4155882999999996
39,7,-75,-289474.03,4.5402718,0,0.02242809999999995
39,8,-60,-289473.16,4.7284193,0.870000000053551,0.21057559999999942
39,9,-45,-289471.5,5.7878613,2.53000000002794,1.2700176
39,10,-30,-289469.56,7.5341167,4.470000000030268,3.016273
39,11,-15,-289468,9.243307,6.03000000002794,4.7254632999999995
39,12,0,-289467.25,10.277945,6.78000000002794,5.7601013000000005
39,13,15,-289468,9.243216,6.03000000002794,4.7253723
39,14,30,-289469.56,7.534118,4.470000000030268,3.0162743
39,15,45,-289471.5,5.7878633,2.53000000002794,1.2700195999999995
39,16,60,-289473.16,4.7284193,0.870000000053551,0.21057559999999942
39,17,75,-289474.03,4.54027,0,0.022426299999999344
39,18,90,-289473.8,4.9346447,0.2300000000395812,0.41680099999999953
39,19,105,-289472.53,5.8996453,1.5,1.3818016000000002
39,20,120,-289471,6.8237495,3.03000000002794,2.3059057999999997
39,21,135,-289470.56,6.5642543,3.470000000030268,2.0464105999999997
39,22,150,-289470.88,5.615744,3.150000000023283,1.0979003
39,23,165,-289471.28,4.814302,2.75,0.2964582999999994
39,24,180,-289471.47,4.5178437,2.56000000005588,0
40,1,-165,-298536.1,-177.36646,0,3.933390000000003
40,2,-150,-298535.94,-177.22702,0.1599999999743886,4.072829999999982
40,3,-135,-298535.6,-176.97232,0.5,4.327529999999996
40,4,-120,-298535.2,-177.15572,0.8999999999650754,4.14412999999999
40,5,-105,-298535.03,-178.11464,1.0699999999487773,3.1852099999999837
40,6,-90,-298535.44,-179.6192,0.6599999999743886,1.6806499999999858
40,7,-75,-298535.94,-180.82797,0.1599999999743886,0.47187999999999874
40,8,-60,-298535.84,-181.29985,0.2599999999511055,0
40,9,-45,-298535.03,-180.68353,1.0699999999487773,0.6163200000000018
40,10,-30,-298533.94,-179.35327,2.1599999999743886,1.946579999999983
40,11,-15,-298533,-177.90453,3.099999999976717,3.395319999999998
40,12,0,-298532.4,-176.96452,3.699999999953434,4.335329999999999
40,13,15,-298532.4,-176.95863,3.699999999953434,4.341219999999993
40,14,30,-298532.94,-177.78297,3.1599999999743886,3.5168799999999862
40,15,45,-298533.97,-179.1053,2.1300000000046566,2.1945499999999925
40,16,60,-298535.1,-180.11165,1,1.1881999999999948
40,17,75,-298535.72,-180.1627,0.3800000000046566,1.1371499999999912
40,18,90,-298535.72,-179.2766,0.3800000000046566,2.0232499999999902
40,19,105,-298535.4,-178.1538,0.6999999999534339,3.1460500000000025
40,20,120,-298535.1,-177.09253,1,4.2073199999999815
40,21,135,-298534.94,-176.67142,1.1599999999743886,4.62842999999998
40,22,150,-298535.16,-176.80376,0.9400000000023284,4.496089999999981
40,23,165,-298535.6,-177.09267,0.5,4.207179999999994
40,24,180,-298535.97,-177.26418,0.1300000000046566,4.035669999999982
41,1,-165,-440003.75,-71.15956,0.4699999999720603,0.005160000000003606
41,2,-150,-440002.56,-68.901344,1.6599999999743886,2.263376000000008
41,3,-135,-440000.62,-65.424835,3.599999999976717,5.739885000000001
41,4,-120,-439998.16,-61.569275,6.059999999997672,9.595445000000005
41,5,-105,-439995.53,-57.457195,8.68999999994412,13.707525000000004
41,6,-90,-439995.8,-52.089188,8.419999999983702,19.075532000000003
41,7,-75,-439998.12,-55.850437,6.099999999976717,15.314283000000003
41,8,-60,-439999.75,-58.588978,4.46999999997206,12.575742000000005
41,9,-45,-440000.56,-60.73679,3.6599999999743886,10.427930000000003
41,10,-30,-440000.7,-61.632675,3.519999999960419,9.532045000000004
41,11,-15,-440000.38,-61.22281,3.839999999967404,9.94191
41,12,0,-439999.88,-57.112305,4.339999999967404,14.052415000000003
41,13,15,-440000.38,-61.22529,3.839999999967404,9.939430000000002
41,14,30,-440000.7,-61.63242,3.519999999960419,9.5323
41,15,45,-440000.56,-60.779694,3.6599999999743886,10.385026000000003
41,16,60,-439999.75,-58.810944,4.46999999997206,12.353776000000003
41,17,75,-439998.12,-55.835285,6.099999999976717,15.329435000000004
41,18,90,-439995.8,-52.085224,8.419999999983702,19.079496000000006
41,19,105,-439995.53,-57.445335,8.68999999994412,13.719385000000003
41,20,120,-439998.16,-61.561962,6.059999999997672,9.602758000000001
41,21,135,-440000.62,-65.42585,3.599999999976717,5.738870000000006
41,22,150,-440002.56,-68.861084,1.6599999999743886,2.3036359999999974
41,23,165,-440003.75,-71.16472,0.4699999999720603,0
41,24,180,-440004.22,-70.98254,0,0.18218000000000245
42,1,-165,-350266.62,-17.783857,4.760000000009313,5.56917
42,2,-150,-350267.06,-17.220589,4.320000000006985,6.1324380000000005
42,3,-135,-350266.28,-17.729986,5.099999999976717,5.623041000000001
42,4,-120,-350268.47,-18.72092,2.9100000000325963,4.632107000000001
42,5,-105,-350270.25,-20.769896,1.1300000000046566,2.5831310000000016
42,6,-90,-350271.28,-22.613272,0.0999999999767169,0.7397550000000024
42,7,-75,-350271.38,-23.353027,0,0
42,8,-60,-350270.7,-22.942316,0.6799999999930151,0.41071099999999916
42,9,-45,-350269.62,-21.84661,1.7600000000093132,1.5064170000000026
42,10,-30,-350268.94,-22.371431,2.4400000000023283,0.9815959999999997
42,11,-15,-350268.1,-19.98443,3.28000000002794,3.368597000000001
42,12,0,-350267.44,-19.21713,3.940000000002328,4.135897
42,13,15,-350266.62,-17.864775,4.760000000009313,5.488251999999999
42,14,30,-350267,-17.186188,4.380000000004657,6.1668389999999995
42,15,45,-350266.1,-17.689508,5.28000000002794,5.663519000000001
42,16,60,-350268.5,-18.725534,2.8800000000046566,4.627493000000001
42,17,75,-350270.34,-20.872417,1.0399999999790452,2.480610000000002
42,18,90,-350271.3,-22.71106,0.0800000000162981,0.6419670000000011
42,19,105,-350271.38,-23.344147,0,0.008880000000001331
42,20,120,-350270.78,-22.980017,0.5999999999767169,0.37301000000000073
42,21,135,-350269.84,-21.94916,1.5399999999790452,1.4038670000000018
42,22,150,-350268.9,-20.838694,2.479999999981373,2.5143330000000006
42,23,165,-350268.16,-20.014269,3.220000000030268,3.338758000000002
42,24,180,-350267.4,-19.191029,3.9799999999813735,4.1619980000000005
43,1,-165,-393432.1,-13.831012,0.150000000023283,2.630727000000002
43,2,-150,-393432.25,-15.521156,0,0.940583000000002
43,3,-135,-393431.62,-16.369173,0.6300000000046566,0.09256600000000148
43,4,-120,-393430.38,-16.461739,1.8699999999953436,0
43,5,-105,-393428.88,-15.805548,3.3699999999953434,0.6561910000000015
43,6,-90,-393427.88,-14.630226,4.369999999995343,1.831513000000001
43,7,-75,-393428.56,-14.835973,3.690000000002328,1.6257660000000023
43,8,-60,-393430.03,-14.824015,2.2199999999720603,1.6377240000000022
43,9,-45,-393431.3,-14.472487,0.9500000000116416,1.9892520000000022
43,10,-30,-393432.03,-13.791895,0.2199999999720603,2.669844000000001
43,11,-15,-393432.16,-12.684319,0.0900000000256113,3.777420000000001
43,12,0,-393432,-11.646292,0.25,4.815447000000001
43,13,15,-393432.16,-12.684319,0.0900000000256113,3.777420000000001
43,14,30,-393432.03,-13.791903,0.2199999999720603,2.669836000000002
43,15,45,-393431.3,-14.472487,0.9500000000116416,1.9892520000000022
43,16,60,-393430.03,-14.824015,2.2199999999720603,1.6377240000000022
43,17,75,-393428.56,-14.778578,3.690000000002328,1.683161000000002
43,18,90,-393427.88,-14.63205,4.369999999995343,1.829689000000002
43,19,105,-393428.88,-15.807152,3.3699999999953434,0.6545870000000011
43,20,120,-393430.38,-16.461739,1.8699999999953436,0
43,21,135,-393431.62,-16.35824,0.6300000000046566,0.1034990000000029
43,22,150,-393432.25,-15.522604,0,0.939135000000002
43,23,165,-393432.1,-13.831012,0.150000000023283,2.630727000000002
43,24,180,-393431.25,-9.39467,1,7.067069000000002
44,1,-165,-337946.22,58.780884,1.2800000000279397,0.5943439999999995
44,2,-150,-337943.8,59.88606,3.7000000000116415,1.6995199999999997
44,3,-135,-337941.1,61.15455,6.400000000023283,2.9680099999999996
44,4,-120,-337939.8,63.17872,7.7000000000116415,4.992179999999998
44,5,-105,-337942.34,65.02402,5.159999999974389,6.837479999999992
44,6,-90,-337944.84,62.275444,2.6599999999743886,4.088903999999999
44,7,-75,-337946.6,60.07918,0.9000000000232831,1.89264
44,8,-60,-337944.56,60.36027,2.9400000000023283,2.173729999999999
44,9,-45,-337943.66,60.718967,3.8400000000256114,2.5324269999999984
44,10,-30,-337941.94,62.116817,5.559999999997672,3.9302769999999967
44,11,-15,-337940.12,62.795868,7.380000000004657,4.609327999999998
44,12,0,-337940.5,61.80139,7,3.614849999999997
44,13,15,-337942.4,60.547398,5.099999999976717,2.3608580000000003
44,14,30,-337944.72,59.255753,2.78000000002794,1.0692129999999977
44,15,45,-337946.56,58.383602,0.9400000000023284,0.1970620000000025
44,16,60,-337947.3,58.18654,0.2000000000116415,0
44,17,75,-337946.78,58.717747,0.7199999999720603,0.531207000000002
44,18,90,-337945.12,60.152813,2.3800000000046566,1.966273000000001
44,19,105,-337942.56,63.024776,4.940000000002328,4.838236000000002
44,20,120,-337941.44,65.25507,6.059999999997672,7.068530000000003
44,21,135,-337944.22,61.044655,3.28000000002794,2.858114999999998
44,22,150,-337946.3,59.052773,1.2000000000116415,0.8662330000000011
44,23,165,-337947.44,58.372078,0.0599999999976716,0.1855380000000011
44,24,180,-337947.5,58.26268,0,0.07614000000000232
45,1,-165,-684800.44,-18.87076,2.06000000005588,3.574663000000001
45,2,-150,-684801.5,-20.680468,1,1.7649550000000005
45,3,-135,-684802.2,-21.877054,0.3000000000465661,0.5683690000000006
45,4,-120,-684802.4,-22.265821,0.0999999999767169,0.1796020000000027
45,5,-105,-684802.3,-22.171535,0.1999999999534338,0.273888000000003
45,6,-90,-684802.3,-22.106972,0.1999999999534338,0.3384510000000027
45,7,-75,-684802.44,-22.285395,0.0600000000558793,0.1600280000000005
45,8,-60,-684802.5,-22.445423,0,0
45,9,-45,-684802.25,-21.984428,0.25,0.4609950000000005
45,10,-30,-684801.5,-20.550179,1,1.8952440000000017
45,11,-15,-684800.44,-18.457226,2.06000000005588,3.988197000000003
45,12,0,-684799.8,-17.20277,2.699999999953434,5.242653000000001
45,13,15,-684800.44,-18.457218,2.06000000005588,3.9882050000000007
45,14,30,-684801.5,-20.550179,1,1.8952440000000017
45,15,45,-684802.25,-21.984428,0.25,0.4609950000000005
45,16,60,-684802.5,-22.445423,0,0
45,17,75,-684802.44,-22.28767,0.0600000000558793,0.15775300000000314
45,18,90,-684802.3,-22.106968,0.1999999999534338,0.3384550000000033
45,19,105,-684802.3,-22.171528,0.1999999999534338,0.2738950000000031
45,20,120,-684802.4,-22.265821,0.0999999999767169,0.1796020000000027
45,21,135,-684802.2,-21.87624,0.3000000000465661,0.5691830000000024
45,22,150,-684801.5,-20.680508,1,1.764915000000002
45,23,165,-684800.44,-18.87076,2.06000000005588,3.574663000000001
45,24,180,-684799.9,-17.810537,2.599999999976717,4.634886000000002
46,1,-165,-470730.34,23.303852,4.319999999948777,0.8897069999999978
46,2,-150,-470729.56,23.496792,5.099999999976717,1.082646999999998
46,3,-135,-470728.53,24.177376,6.129999999946449,1.7632309999999976
46,4,-120,-470732.1,25.692242,2.559999999997672,3.278096999999999
46,5,-105,-470733.22,24.4587,1.4400000000023283,2.044554999999999
46,6,-90,-470734,23.252584,0.6599999999743886,0.8384389999999975
46,7,-75,-470734.12,22.491482,0.5399999999790452,0.07733699999999999
46,8,-60,-470733.6,22.414145,1.0599999999976717,0
46,9,-45,-470731.75,24.564837,2.9099999999743886,2.1506919999999994
46,10,-30,-470730.06,24.518702,4.599999999976717,2.104557
46,11,-15,-470728,25.989523,6.659999999974389,3.575377999999997
46,12,0,-470725.28,27.62834,9.379999999946447,5.214195
46,13,15,-470728.84,25.547611,5.819999999948777,3.1334659999999985
46,14,30,-470731.1,24.318796,3.559999999997672,1.9046509999999977
46,15,45,-470733.12,23.506529,1.5399999999790452,1.0923839999999991
46,16,60,-470734.3,23.22954,0.3599999999860301,0.8153949999999988
46,17,75,-470734.66,23.715902,0,1.3017569999999985
46,18,90,-470733.97,24.449324,0.6900000000023283,2.0351789999999994
46,19,105,-470732.75,25.58106,1.9099999999743889,3.1669149999999995
46,20,120,-470731.6,26.793505,3.059999999997672,4.379359999999998
46,21,135,-470731.8,26.685993,2.85999999998603,4.2718479999999985
46,22,150,-470732.6,25.249207,2.059999999997672,2.835061999999997
46,23,165,-470733.22,24.078817,1.4400000000023283,1.6646719999999995
46,24,180,-470733.4,23.563467,1.2599999999511056,1.149321999999998
47,1,-165,-382133.34,-121.15865,0.7199999999720603,1.7603300000000104
47,2,-150,-382131.9,-122.2463,2.1599999999743886,0.6726799999999997
47,3,-135,-382130.12,-122.864265,3.940000000002328,0.05471500000000162
47,4,-120,-382128.4,-122.35249,5.659999999974389,0.5664900000000017
47,5,-105,-382126.88,-120.82569,7.179999999993015,2.0932900000000103
47,6,-90,-382125.97,-118.60553,8.090000000025611,4.313450000000003
47,7,-75,-382126.06,-117.36899,8,5.549990000000008
47,8,-60,-382126.56,-117.02004,7.5,5.89894000000001
47,9,-45,-382127.16,-115.87206,6.900000000023283,7.04692
47,10,-30,-382127.4,-114.09124,6.659999999974389,8.827740000000006
47,11,-15,-382127.53,-112.20571,6.529999999969732,10.713270000000009
47,12,0,-382127.7,-111.26999,6.35999999998603,11.648989999999998
47,13,15,-382127.53,-112.20571,6.529999999969732,10.713270000000009
47,14,30,-382127.4,-114.09124,6.659999999974389,8.827740000000006
47,15,45,-382127.16,-115.87331,6.900000000023283,7.045670000000001
47,16,60,-382126.56,-117.01409,7.5,5.904890000000009
47,17,75,-382126.1,-117.32573,7.960000000020955,5.593250000000012
47,18,90,-382125.97,-118.611725,8.090000000025611,4.307254999999998
47,19,105,-382126.88,-120.82589,7.179999999993015,2.0930900000000037
47,20,120,-382128.4,-122.38796,5.659999999974389,0.531019999999998
47,21,135,-382130.12,-122.91898,3.940000000002328,0
47,22,150,-382131.9,-122.243515,2.1599999999743886,0.6754650000000026
47,23,165,-382133.34,-121.15864,0.7199999999720603,1.7603399999999993
47,24,180,-382134.06,-120.692116,0,2.226864000000006
48,1,-165,-421260.75,-4.392448,0.9699999999720604,0.6371690000000001
48,2,-150,-421261.66,-5.029617,0.0599999999976716,0
48,3,-135,-421261.6,-4.9465737,0.1199999999953433,0.08304329999999993
48,4,-120,-421260.88,-4.461757,0.8399999999674037,0.5678599999999996
48,5,-105,-421259.97,-3.9163148,1.75,1.1133022000000001
48,6,-90,-421259.62,-3.583409,2.099999999976717,1.446208
48,7,-75,-421260.2,-3.797474,1.5199999999604188,1.2321430000000002
48,8,-60,-421261.16,-4.455047,0.5599999999976717,0.5745699999999996
48,9,-45,-421261.72,-5.019158,0,0.010458999999999996
48,10,-30,-421261.44,-4.9989285,0.279999999969732,0.03068850000000012
48,11,-15,-421260.3,-4.243991,1.419999999983702,0.7856259999999997
48,12,0,-421258.53,-2.8487663,3.1899999999441206,2.1808507
48,13,15,-421260.3,-4.243564,1.419999999983702,0.7860529999999999
48,14,30,-421261.44,-4.996941,0.279999999969732,0.03267600000000037
48,15,45,-421261.72,-5.016448,0,0.01316900000000043
48,16,60,-421261.16,-4.453296,0.5599999999976717,0.5763210000000001
48,17,75,-421260.2,-3.795694,1.5199999999604188,1.2339229999999999
48,18,90,-421259.62,-3.5824354,2.099999999976717,1.4471816
48,19,105,-421259.97,-3.923922,1.75,1.1056949999999999
48,20,120,-421260.88,-4.461575,0.8399999999674037,0.5680420000000002
48,21,135,-421261.6,-4.9465737,0.1199999999953433,0.08304329999999993
48,22,150,-421261.66,-5.0215244,0.0599999999976716,0.008092600000000338
48,23,165,-421260.75,-4.392215,0.9699999999720604,0.6374019999999998
48,24,180,-421259,-3.015345,2.7199999999720603,2.014272
49,1,-165,-516840.12,-5.4262204,4.5,2.2012786
49,2,-150,-516841.5,-5.4409623,3.1199999999953434,2.1865367000000004
49,3,-135,-516842.84,-5.648005,1.779999999969732,1.9794939999999999
49,4,-120,-516843.88,-6.0594473,0.7399999999906868,1.5680516999999998
49,5,-105,-516844.5,-6.656933,0.1199999999953433,0.9705659999999998
49,6,-90,-516844.62,-7.1510324,0,0.4764666000000002
49,7,-75,-516844.38,-7.585418,0.2399999999906867,0.04208100000000048
49,8,-60,-516843.94,-7.627473,0.6799999999930151,2.6000000000081513e-05
49,9,-45,-516843.34,-6.4745326,1.279999999969732,1.1529664000000004
49,10,-30,-516842.72,-4.5467906,1.900000000023283,3.0807084000000007
49,11,-15,-516842.28,-2.5873652,2.339999999967404,5.0401338
49,12,0,-516841.66,-4.067578,2.9600000000209548,3.559921
49,13,15,-516842.28,-2.5872939,2.339999999967404,5.0402051
49,14,30,-516842.72,-4.546791,1.900000000023283,3.0807080000000004
49,15,45,-516843.34,-6.475873,1.279999999969732,1.1516260000000003
49,16,60,-516843.94,-7.627499,0.6799999999930151,0
49,17,75,-516844.38,-7.600678,0.2399999999906867,0.026820999999999984
49,18,90,-516844.62,-7.151035,0,0.476464
49,19,105,-516844.5,-6.6569443,0.1199999999953433,0.9705547000000001
49,20,120,-516843.88,-6.0612354,0.7399999999906868,1.5662636
49,21,135,-516842.8,-5.6424026,1.820000000006985,1.9850964000000006
49,22,150,-516841.5,-5.449979,3.1199999999953434,2.1775200000000003
49,23,165,-516840.12,-5.4257917,4.5,2.2017073
49,24,180,-516839.47,-5.6366634,5.150000000023283,1.9908356000000005
50,1,-165,-358207.4,-107.00311,0.1999999999534338,0.015314999999986867
50,2,-150,-358206.7,-106.67796,0.8999999999650754,0.3404649999999947
50,3,-135,-358205.44,-105.612625,2.1599999999743886,1.4057999999999993
50,4,-120,-358203.88,-104.06628,3.71999999997206,2.9521449999999874
50,5,-105,-358199.8,-101.39133,7.7999999999883585,5.627094999999997
50,6,-90,-358199.88,-100.203896,7.71999999997206,6.814528999999993
50,7,-75,-358200.6,-99.57679,7,7.441634999999991
50,8,-60,-358201.34,-99.297165,6.259999999951106,7.721259999999987
50,9,-45,-358203.28,-99.367294,4.319999999948777,7.651130999999992
50,10,-30,-358201.03,-98.08315,6.569999999948777,8.93527499999999
50,11,-15,-358199.7,-96.37929,7.899999999965075,10.639134999999996
50,12,0,-358198.12,-94.17725,9.479999999981374,12.841174999999993
50,13,15,-358199.7,-96.30461,7.899999999965075,10.713814999999997
50,14,30,-358202.75,-98.26791,4.849999999976717,8.750514999999993
50,15,45,-358203.28,-99.370346,4.319999999948777,7.648078999999996
50,16,60,-358201.34,-99.29621,6.259999999951106,7.722214999999991
50,17,75,-358200.6,-99.57699,7,7.4414349999999985
50,18,90,-358199.88,-100.206406,7.71999999997206,6.812018999999992
50,19,105,-358199.8,-101.38874,7.7999999999883585,5.629684999999995
50,20,120,-358203.88,-104.0583,3.71999999997206,2.960124999999991
50,21,135,-358205.44,-105.59677,2.1599999999743886,1.421654999999987
50,22,150,-358206.7,-106.71406,0.8999999999650754,0.30436499999999
50,23,165,-358207.4,-107.018425,0.1999999999534338,0
50,24,180,-358207.6,-106.970375,0,0.04804999999998927
51,1,-165,-398865.53,25.60224,5,6.703619999999997
51,2,-150,-398867.1,23.93848,3.4300000000512227,5.039859999999997
51,3,-135,-398867.03,24.003185,3.5,5.104564999999997
51,4,-120,-398866.56,24.278059,3.970000000030268,5.379438999999998
51,5,-105,-398866.1,24.694593,4.430000000051223,5.795973
51,6,-90,-398866,25.483719,4.53000000002794,6.585099
51,7,-75,-398866.72,18.89862,3.81000000005588,0
51,8,-60,-398866.66,26.519571,3.870000000053551,7.620950999999998
51,9,-45,-398866.72,26.897968,3.81000000005588,7.999347999999998
51,10,-30,-398866.06,27.643084,4.470000000030268,8.744464
51,11,-15,-398864.5,29.091408,6.03000000002794,10.192788
51,12,0,-398867.62,27.515482,2.9100000000325963,8.616861999999998
51,13,15,-398869.56,25.083023,0.970000000030268,6.184403
51,14,30,-398870.53,23.484558,0,4.585937999999999
51,15,45,-398870.5,22.810547,0.0300000000279396,3.9119269999999986
51,16,60,-398869.72,22.866161,0.8100000000558794,3.9675410000000007
51,17,75,-398868.62,23.107012,1.9100000000325963,4.208392
51,18,90,-398867.78,22.963959,2.75,4.065338999999998
51,19,105,-398867.44,22.331495,3.090000000025612,3.4328749999999992
51,20,120,-398867.97,22.480726,2.56000000005588,3.5821059999999996
