mol_id,conf_id,scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
123,19,105,-311624.44,11992.231,2.4400000000023283,2.288086
123,20,120,-311625.47,11991.165,1.4100000000325963,1.221679712
123,21,135,-311626.16,11990.521,0.720000000030268,0.5781250000000001
123,22,150,-311626.28,11990.2705,0.5999999999767169,0.3271484600000001
123,23,165,-311625.84,11990.151,1.0399999999790452,0.20800780000000008
123,24,180,-311625.5,11989.943,1.3800000000046566,0
124,1,-165,-448786.9,15637.382,1.0399999999790452,1.18847654
124,2,-150,-448787.94,15636.939,0,0.7460937
124,3,-135,-448787.9,15636.71,0.0399999999790452,0.5166015399999999
124,4,-120,-448787.06,15636.931,0.8800000000046566,0.73730466
124,5,-105,-448786.12,15637.757,1.820000000006985,1.56347654
124,6,-90,-448785.88,15638.347,2.059999999997672,2.1533203
124,7,-75,-448786.53,15637.356,1.4099999999743886,1.1630859
124,8,-60,-448787.53,15636.193,0.4099999999743886,0
124,9,-45,-448787.56,15636.215,0.3800000000046566,0.02148430000000001
124,10,-30,-448785.9,15637.846,2.039999999979045,1.65234372
124,11,-15,-448782.72,15640.52,5.220000000030268,4.3261719
124,12,0,-448778.44,15642.464,9.5,6.2705078
124,13,15,-448782.72,15640.579,5.220000000030268,4.3857421
124,14,30,-448785.9,15637.876,2.039999999979045,1.68261716
124,15,45,-448787.56,15636.216,0.3800000000046566,0.022460900000000006
124,16,60,-448787.53,15636.196,0.4099999999743886,0.002929699999999924
124,17,75,-448786.53,15637.318,1.4099999999743886,1.12499998
124,18,90,-448785.88,15638.347,2.059999999997672,2.1533203
124,19,105,-448786.12,15637.759,1.820000000006985,1.56542966
124,20,120,-448787.03,15636.928,0.9099999999743886,0.7343749999999999
124,21,135,-448787.9,15636.717,0.0399999999790452,0.5234374999999999
124,22,150,-448787.78,15636.938,0.1599999999743886,0.74511716
124,23,165,-448786.9,15637.381,1.0399999999790452,1.18749998
124,24,180,-448785.44,15637.023,2.5,0.8300780999999999
125,1,-165,-218981.64,9128.702,1.889999999984866,2.16992186
125,2,-150,-218982.56,9127.818,0.9700000000011642,1.2861328
125,3,-135,-218983.3,9126.896,0.2300000000104773,0.3642578000000001
125,4,-120,-218983.53,9126.659,0,0.12695310000000015
125,5,-105,-218983.11,9127.419,0.4200000000128057,0.8867187400000001
125,6,-90,-218982,9129.095,1.5299999999988358,2.5625
125,7,-75,-218980.83,9129.327,2.700000000011641,2.7949219000000003
125,8,-60,-218980.56,9130.048,2.970000000001164,3.515625
125,9,-45,-218981.11,9129.439,2.4200000000128057,2.9072266
125,10,-30,-218982,9128.105,1.5299999999988358,1.573242175
125,11,-15,-218982.72,9126.952,0.8099999999976717,0.41992190000000007
125,12,0,-218982.98,9126.532,0.5499999999883585,0
125,13,15,-218982.72,9126.952,0.8099999999976717,0.41992190000000007
125,14,30,-218982,9128.106,1.5299999999988358,1.57421874
125,15,45,-218981.11,9129.439,2.4200000000128057,2.9072266
125,16,60,-218980.56,9130.048,2.970000000001164,3.515625
125,17,75,-218980.83,9129.326,2.700000000011641,2.7939453
125,18,90,-218982,9129.104,1.5299999999988358,2.57128905
125,19,105,-218983.11,9127.419,0.4200000000128057,0.8867187400000001
125,20,120,-218983.53,9126.659,0,0.12695310000000015
125,21,135,-218983.3,9126.896,0.2300000000104773,0.3642578000000001
125,22,150,-218982.56,9127.818,0.9700000000011642,1.2861328
125,23,165,-218981.64,9128.702,1.889999999984866,2.16992186
125,24,180,-218981.14,9128.797,2.389999999984866,2.2646484
126,1,-165,-428174.28,15385.295,0.0599999999976716,0.08300780000000008
126,2,-150,-428173.88,15385.748,0.4600000000209547,0.5361328000000001
126,3,-135,-428172.8,15386.735,1.540000000037253,1.5234374800000001
126,4,-120,-428171.16,15388.08,3.1800000000512227,2.86816404
126,5,-105,-428169.25,15389.494,5.090000000025611,4.2822265
126,6,-90,-428167.72,15390.638,6.620000000053551,5.4257812
126,7,-75,-428169.16,15389.603,5.180000000051223,4.390625
126,8,-60,-428171.1,15388.15,3.2400000000488944,2.93847654
126,9,-45,-428172.78,15386.746,1.5599999999976717,1.5341796600000002
126,10,-30,-428173.84,15385.743,0.5,0.5312500000000002
126,11,-15,-428174.28,15385.294,0.0599999999976716,0.08203120000000008
126,12,0,-428174.34,15385.212,0,0
126,13,15,-428174.28,15385.293,0.0599999999976716,0.08105470000000015
126,14,30,-428173.84,15385.743,0.5,0.5312500000000002
126,15,45,-428172.78,15386.746,1.5599999999976717,1.5341796600000002
126,16,60,-428171.1,15388.15,3.2400000000488944,2.93847654
126,17,75,-428169.16,15389.603,5.180000000051223,4.390625
126,18,90,-428167.72,15390.64,6.620000000053551,5.4277343
126,19,105,-428169.25,15389.498,5.090000000025611,4.286132800000001
126,20,120,-428171.2,15388.084,3.14000000001397,2.8720703000000003
126,21,135,-428172.8,15386.735,1.540000000037253,1.5234374800000001
126,22,150,-428173.88,15385.749,0.4600000000209547,0.5371093000000002
126,23,165,-428174.28,15385.294,0.0599999999976716,0.08203120000000008
126,24,180,-428174.34,15385.212,0,0
127,1,-165,-315669.53,14620.243,2.5699999999487773,1.5683594
127,2,-150,-315669.44,14621.658,2.6599999999743886,2.98339844
127,3,-135,-315668.2,14623.778,3.8999999999650754,5.1035156
127,4,-120,-315668.1,14623.653,4,4.9785156
127,5,-105,-315669.12,14622.686,2.979999999981373,4.0107422
127,6,-90,-315670.7,14621.007,1.3999999999650754,2.33203125
127,7,-75,-315671.75,14619.454,0.3499999999767169,0.7792969000000001
127,8,-60,-315671.97,14618.931,0.1300000000046566,0.25585939999999985
127,9,-45,-315670.72,14619.852,1.3800000000046566,1.1767578
127,10,-30,-315668.75,14621.808,3.349999999976717,3.1328125
127,11,-15,-315666.9,14623.446,5.199999999953434,4.7714844
127,12,0,-315666.44,14623.87,5.659999999974389,5.1953125
127,13,15,-315667.72,14622.789,4.380000000004657,4.1142578
127,14,30,-315669.6,14620.921,2.5,2.24609375
127,15,45,-315671.4,14619.251,0.6999999999534339,0.5761718999999998
127,16,60,-315671.75,14619.354,0.3499999999767169,0.6787109999999998
127,17,75,-315671.3,14619.807,0.7999999999883585,1.1318359
127,18,90,-315669.88,14621.617,2.2199999999720603,2.94238281
127,19,105,-315668.34,14623.255,3.7599999999511056,4.5800781
127,20,120,-315668,14624.125,4.099999999976717,5.4501953
127,21,135,-315668.8,14622.882,3.2999999999883585,4.2070312
127,22,150,-315670.34,14620.851,1.7599999999511056,2.17578125
127,23,165,-315671.66,14619.128,0.4400000000023283,0.453125
127,24,180,-315672.1,14618.675,0,0
128,1,-165,-408936.22,16629.945,2.31000000005588,2.9140625
128,2,-150,-408937.2,16629.277,1.330000000016298,2.2460937
128,3,-135,-408937.97,16628.635,0.5600000000558794,1.6035156
128,4,-120,-408938.38,16628.21,0.150000000023283,1.17968748
128,5,-105,-408938.25,16627.889,0.2800000000279397,0.8574218499999999
128,6,-90,-408937.7,16627.434,0.8300000000162981,0.40234369999999986
128,7,-75,-408937.03,16627.031,1.5,0
128,8,-60,-408936.53,16627.266,2,0.234375
128,9,-45,-408936.12,16628.162,2.4100000000325963,1.13085935
128,10,-30,-408935.75,16628.975,2.78000000002794,1.94335935
128,11,-15,-408935.38,16629.18,3.150000000023283,2.1484375
128,12,0,-408935.2,16628.982,3.330000000016298,1.95117185
128,13,15,-408935.16,16628.654,3.370000000053551,1.62304685
128,14,30,-408936,16629.139,2.53000000002794,2.1074218499999997
128,15,45,-408936.53,16628.246,2,1.21484372
128,16,60,-408937.06,16627.314,1.470000000030268,0.28320309999999993
128,17,75,-408937.56,16627.033,0.970000000030268,0.00195309999999993
128,18,90,-408938.1,16627.334,0.4300000000512227,0.3027343
128,19,105,-408938.53,16627.857,0,0.8261718499999999
128,20,120,-408938.44,16628.104,0.0900000000256113,1.0722656
128,21,135,-408937.94,16628.469,0.5900000000256114,1.437499975
128,22,150,-408937.25,16629.145,1.2800000000279397,2.1132812
128,23,165,-408936.25,16629.895,2.28000000002794,2.8632812
128,24,180,-408935.38,16630.377,3.150000000023283,3.3457030999999997
129,1,-165,-408151.1,15341.531,1.3400000000256114,0.4179687999999999
129,2,-150,-408151.47,15341.211,0.970000000030268,0.09765629999999992
129,3,-135,-408151.16,15341.975,1.2800000000279397,0.8613281999999998
129,4,-120,-408150.34,15343.842,2.099999999976717,2.72851565
129,5,-105,-408151.5,15344.868,0.9400000000023284,3.7548828
129,6,-90,-408151.12,15345.716,1.320000000006985,4.6025390999999996
129,7,-75,-408151.44,15344.897,1,3.7841797
129,8,-60,-408152.1,15343.335,0.3400000000256113,2.2216797099999996
129,9,-45,-408152.44,15342.263,0,1.1494141
129,10,-30,-408152.16,15342.198,0.2800000000279397,1.0849609599999999
129,11,-15,-408151.12,15343.314,1.320000000006985,2.2011719
129,12,0,-408149.5,15342.762,2.9400000000023283,1.6484375199999999
129,13,15,-408150.78,15341.52,1.6599999999743886,0.4062499999999998
129,14,30,-408151.44,15341.113,1,0
129,15,45,-408151.38,15341.708,1.0599999999976717,0.5947265999999998
129,16,60,-408150.72,15343.359,1.720000000030268,2.24609378
129,17,75,-408151.72,15344.75,0.720000000030268,3.6367187999999997
129,18,90,-408151.12,15345.731,1.320000000006985,4.6181640999999996
129,19,105,-408151.28,15345.091,1.1599999999743886,3.9775390999999996
129,20,120,-408151.88,15343.588,0.5599999999976717,2.4746094
129,21,135,-408152.34,15342.429,0.0999999999767169,1.3154296999999997
129,22,150,-408152.34,15342.254,0.0999999999767169,1.140625
129,23,165,-408151.56,15343.113,0.8800000000046566,2.000000025
129,24,180,-408149.94,15342.648,2.5,1.5351562799999998
130,1,-165,-421134.5,19613.13,4.03000000002794,2.4648436999999994
130,2,-150,-421132.84,19615.65,5.690000000002328,4.984375
130,3,-135,-421134.53,19612.434,4,1.7675780999999997
130,4,-120,-421128.38,19619.582,10.150000000023285,8.9160156
130,5,-105,-421128.53,19618.867,10,8.201171800000001
130,6,-90,-421130,19617.432,8.53000000002794,6.765625
130,7,-75,-421131.84,19615.81,6.690000000002328,5.144531199999999
130,8,-60,-421133.3,19614.438,5.230000000039581,3.7714843499999997
130,9,-45,-421134.28,19613.748,4.25,3.0820311999999994
130,10,-30,-421132.75,19613.076,5.78000000002794,2.4101561999999994
130,11,-15,-421134.38,19613.146,4.150000000023283,2.4804686999999994
130,12,0,-421138.53,19612.62,0,1.9531249999999996
130,13,15,-421134.6,19612.963,3.930000000051223,2.296875
130,14,30,-421135.78,19610.666,2.75,0
130,15,45,-421134.88,19612.121,3.650000000023283,1.4550780999999997
130,16,60,-421128.44,19619.598,10.090000000025611,8.9316406
130,17,75,-421128.5,19618.828,10.03000000002794,8.162109399999999
130,18,90,-421129.8,19617.24,8.730000000039581,6.574218699999999
130,19,105,-421131.5,19615.734,7.03000000002794,5.06835935
130,20,120,-421133,19614.494,5.53000000002794,3.8281249799999997
130,21,135,-421134.06,19613.799,4.470000000030268,3.1328124999999996
130,22,150,-421132.72,19613.234,5.810000000055879,2.5683593999999994
130,23,165,-421134.44,19613.244,4.090000000025611,2.578125
130,24,180,-421138.53,19612.611,0,1.9453124999999996
131,1,-165,-261822.2,7527.2183,6.049999999988359,2.0864258000000007
131,2,-150,-261821.7,7529.151,6.549999999988359,4.019043
131,3,-135,-261820.55,7532.472,7.7000000000116415,7.340332
131,4,-120,-261818.75,7536.3066,9.5,11.174804700000001
131,5,-105,-261816.69,7540.13,11.559999999997672,14.9980469
131,6,-90,-261818.88,7542.2476,9.369999999995343,17.115722400000003
131,7,-75,-261822.06,7538.7764,6.190000000002328,13.6445314
131,8,-60,-261824.6,7535.3633,3.6499999999941792,10.2314454
131,9,-45,-261826.44,7532.0557,1.809999999997672,6.923828100000001
131,10,-30,-261827.64,7529.285,0.6099999999860302,4.1533204
131,11,-15,-261828.25,7527.7485,0,2.616699400000001
131,12,0,-261828.1,7527.072,0.1499999999941792,1.9399414000000004
131,13,15,-261828.25,7527.7515,0,2.6196289000000004
131,14,30,-261827.64,7529.286,0.6099999999860302,4.1542969
131,15,45,-261826.44,7532.062,1.809999999997672,6.930175800000001
131,16,60,-261824.6,7535.3726,3.6499999999941792,10.2407226
131,17,75,-261822.06,7538.7583,6.190000000002328,13.6264648
131,18,90,-261818.88,7542.2515,9.369999999995343,17.119628900000002
131,19,105,-261816.69,7540.127,11.559999999997672,14.995117400000002
131,20,120,-261818.75,7536.314,9.5,11.1821289
131,21,135,-261820.55,7532.4575,7.7000000000116415,7.3256836000000005
131,22,150,-261821.7,7529.1475,6.549999999988359,4.015625
131,23,165,-261822.2,7527.2236,6.049999999988359,2.0917969000000003
131,24,180,-261821.39,7525.132,6.85999999998603,0
132,1,-165,-672654,15034.471,0.5999999999767169,0.3037110000000003
132,2,-150,-672652.25,15036.194,2.349999999976717,2.0273438
132,3,-135,-672650.06,15038.684,4.539999999920838,4.5166016
132,4,-120,-672648.9,15040.101,5.699999999953434,5.933593800000001
132,5,-105,-672647.44,15042.043,7.160000000032596,7.8759768
132,6,-90,-672646.9,15040.465,7.699999999953434,6.2978515999999996
132,7,-75,-672648.9,15037.256,5.699999999953434,3.08886724
132,8,-60,-672649.5,15035.177,5.099999999976717,1.0097657
132,9,-45,-672647.9,15035.821,6.699999999953434,1.6542969
132,10,-30,-672648.94,15039.011,5.660000000032596,4.84375
132,11,-15,-672648.6,15040.493,6,6.3261719
132,12,0,-672649.7,15039.838,4.900000000023283,5.6708985
132,13,15,-672650.25,15039.201,4.349999999976717,5.0341797
132,14,30,-672650.7,15037.972,3.900000000023283,3.80468755
132,15,45,-672652,15035.971,2.599999999976717,1.803711
132,16,60,-672654.2,15034.283,0.400000000023283,0.11621100000000029
132,17,75,-672654.6,15034.167,0,0
132,18,90,-672653.56,15035.641,1.0399999999208376,1.4736329000000001
132,19,105,-672652.4,15037.238,2.199999999953434,3.0712891
132,20,120,-672651.4,15038.351,3.199999999953434,4.183593800000001
132,21,135,-672651.94,15040.208,2.6600000000325963,6.0410157
132,22,150,-672651.44,15039.354,3.1600000000325963,5.1865235
132,23,165,-672652.9,15036.682,1.699999999953434,2.5146485000000003
132,24,180,-672654.25,15034.541,0.3499999999767169,0.3740235000000003
133,1,-165,-479899.5,17991.48,8.700000000011642,7.2050781
133,2,-150,-479903.88,17987.123,4.320000000006985,2.84765628
133,3,-135,-479906.22,17984.9,1.9800000000395808,0.625
133,4,-120,-479907.25,17984.283,0.9500000000116416,0.0078125
133,5,-105,-479907.6,17984.451,0.6000000000349246,0.1757812999999997
133,6,-90,-479907.75,17984.656,0.4500000000116415,0.38085939999999985
133,7,-75,-479908.2,17984.365,0,0.0898437999999997
133,8,-60,-479907.94,17984.344,0.2600000000093132,0.06835939999999985
133,9,-45,-479906.47,17985.594,1.7300000000395812,1.3183593999999998
133,10,-30,-479903.72,17988.271,4.480000000039581,3.9960937999999997
133,11,-15,-479899.5,17992.613,8.700000000011642,8.337890699999999
133,12,0,-479893.72,17998.3,14.48000000003958,14.0253909
133,13,15,-479899.5,17992.58,8.700000000011642,8.3046875
133,14,30,-479903.72,17988.248,4.480000000039581,3.9726562999999997
133,15,45,-479906.47,17985.584,1.7300000000395812,1.3085938
133,16,60,-479907.94,17984.344,0.2600000000093132,0.06835939999999985
133,17,75,-479908.2,17984.365,0,0.0898437999999997
133,18,90,-479907.75,17984.656,0.4500000000116415,0.38085939999999985
133,19,105,-479907.6,17984.457,0.6000000000349246,0.1816407
133,20,120,-479907.25,17984.275,0.9500000000116416,0
133,21,135,-479906.22,17984.904,1.9800000000395808,0.6289062999999997
133,22,150,-479903.88,17987.127,4.320000000006985,2.85156252
133,23,165,-479899.56,17991.486,8.64000000001397,7.2109375
133,24,180,-479892.72,17997.732,15.48000000003958,13.4570309
134,1,-165,-247811.23,6947.7017,0.6499999999941792,0.6152343
134,2,-150,-247809.45,6949.3174,2.429999999993015,2.2309569999999996
134,3,-135,-247807.14,6951.4697,4.739999999990687,4.38330077
134,4,-120,-247804.98,6953.5845,6.899999999994179,6.4980469
134,5,-105,-247803.38,6954.8677,8.5,7.78125
134,6,-90,-247802.8,6955.359,9.080000000016298,8.2724609
134,7,-75,-247803.55,6955.0117,8.330000000016298,7.925293
134,8,-60,-247805.28,6953.6895,6.600000000005821,6.6030273
134,9,-45,-247807.45,6951.4507,4.429999999993015,4.3642578
134,10,-30,-247809.62,6949.1963,2.260000000009313,2.1098632999999998
134,11,-15,-247811.28,6947.658,0.6000000000058208,0.5717772999999999
134,12,0,-247811.88,6947.09,0,0.003417999999999921
134,13,15,-247811.28,6947.658,0.6000000000058208,0.5717772999999999
134,14,30,-247809.62,6949.2085,2.260000000009313,2.1220703
134,15,45,-247807.45,6951.4507,4.429999999993015,4.3642578
134,16,60,-247805.28,6953.663,6.600000000005821,6.5766601
134,17,75,-247803.55,6955.0117,8.330000000016298,7.925293
134,18,90,-247802.8,6955.359,9.080000000016298,8.2724609
134,19,105,-247803.38,6954.864,8.5,7.777343699999999
134,20,120,-247804.98,6953.5664,6.899999999994179,6.4799805
134,21,135,-247807.14,6951.473,4.739999999990687,4.38671874
134,22,150,-247809.45,6949.314,2.429999999993015,2.2275391
134,23,165,-247811.23,6947.7017,0.6499999999941792,0.6152343
134,24,180,-247811.88,6947.0864,0,0
135,1,-165,-147231.95,6530.2935,2,2.0180664
135,2,-150,-147232.86,6529.415,1.0900000000256114,1.13964844
135,3,-135,-147233.62,6528.586,0.3300000000162981,0.31054690000000007
135,4,-120,-147233.95,6528.2754,0,0
135,5,-105,-147233.75,6528.599,0.2000000000116415,0.32373050000000003
135,6,-90,-147233.03,6529.3584,0.9200000000128056,1.0830078200000002
135,7,-75,-147232.05,6530.1367,1.900000000023283,1.86132813
135,8,-60,-147231.94,6530.494,2.010000000009313,2.21875
135,9,-45,-147232.44,6530.3506,1.5100000000093132,2.0751953
135,10,-30,-147233.06,6529.8013,0.8900000000139698,1.5258789000000001
135,11,-15,-147233.36,6529.3135,0.5900000000256114,1.03808594
135,12,0,-147233.11,6529.237,0.8400000000256114,0.9614258
135,13,15,-147233.36,6529.3135,0.5900000000256114,1.03808594
135,14,30,-147233.06,6529.802,0.8900000000139698,1.5263672000000001
135,15,45,-147232.44,6530.3496,1.5100000000093132,2.07421876
135,16,60,-147231.94,6530.4927,2.010000000009313,2.2172851600000003
135,17,75,-147232.05,6530.1367,1.900000000023283,1.86132813
135,18,90,-147233.03,6529.359,0.9200000000128056,1.0834961
135,19,105,-147233.75,6528.6035,0.2000000000116415,0.3281250000000001
135,20,120,-147233.95,6528.2754,0,0
135,21,135,-147233.62,6528.5854,0.3300000000162981,0.3100586000000001
135,22,150,-147232.86,6529.415,1.0900000000256114,1.13964844
135,23,165,-147231.95,6530.2935,2,2.0180664
135,24,180,-147231.48,6530.6304,2.470000000001164,2.3549805
136,1,-165,-274627.4,10811.541,4.5,3.94433594
136,2,-150,-274627.72,10810.691,4.180000000051223,3.0947266
136,3,-135,-274627.6,10810.521,4.300000000046566,2.9248047
136,4,-120,-274627.03,10811.238,4.869999999995343,3.64160156
136,5,-105,-274625.8,10812.838,6.100000000034925,5.24121094
136,6,-90,-274624.06,10815.107,7.840000000025611,7.5107422
136,7,-75,-274622.2,10817.502,9.700000000011642,9.9052735
136,8,-60,-274620.88,10818.757,11.020000000018626,11.1601563
136,9,-45,-274629.03,10809.738,2.8699999999953434,2.1416015
136,10,-30,-274631.22,10808.275,0.6800000000512227,0.6787109
136,11,-15,-274631.9,10807.597,0,0
136,12,0,-274631.9,10807.838,0,0.24121089999999956
136,13,15,-274631.9,10807.597,0,0
136,14,30,-274630.94,10808.059,0.9600000000209548,0.4619141
136,15,45,-274629.03,10809.737,2.8699999999953434,2.140625
136,16,60,-274620.88,10818.755,11.020000000018626,11.1582031
136,17,75,-274622.2,10817.501,9.700000000011642,9.9042969
136,18,90,-274624.06,10815.113,7.840000000025611,7.5166015
136,19,105,-274625.8,10812.838,6.100000000034925,5.24121094
136,20,120,-274627.03,10811.237,4.869999999995343,3.640625
136,21,135,-274627.6,10810.518,4.300000000046566,2.9208984
136,22,150,-274627.72,10810.688,4.180000000051223,3.0917969000000003
136,23,165,-274627.4,10811.541,4.5,3.94433594
136,24,180,-274627.12,10812.266,4.78000000002794,4.6689453
137,1,-165,-494195,16558.059,3.78000000002794,3.2285157
137,2,-150,-494196.72,16556.219,2.06000000005588,1.3886718999999998
137,3,-135,-494197.44,16555.703,1.3400000000256114,0.8730468999999998
137,4,-120,-494197.47,16556.248,1.3100000000558794,1.4179688
137,5,-105,-494197.4,16557.357,1.3800000000046566,2.5273437999999997
137,6,-90,-494197.56,16557.383,1.220000000030268,2.5527344
137,7,-75,-494197.62,16556.03,1.1600000000325963,1.1992188
137,8,-60,-494198.62,16555.006,0.1600000000325963,0.17578129999999992
137,9,-45,-494198.78,16554.832,0,0.0019531999999999883
137,10,-30,-494197.88,16555.783,0.9000000000232831,0.9531250499999999
137,11,-15,-494195.97,16557.832,2.81000000005588,3.0019532
137,12,0,-494193.3,16560.451,5.480000000039581,5.6210938
137,13,15,-494195.97,16557.812,2.81000000005588,2.9824219
137,14,30,-494197.88,16555.781,0.9000000000232831,0.9511719
137,15,45,-494198.78,16554.83,0,0
137,16,60,-494198.62,16555.008,0.1600000000325963,0.17773439999999985
137,17,75,-494197.62,16556.03,1.1600000000325963,1.1992188
137,18,90,-494197.56,16557.385,1.220000000030268,2.5546875499999997
137,19,105,-494197.4,16557.367,1.3800000000046566,2.5371094
137,20,120,-494197.47,16556.248,1.3100000000558794,1.4179688
137,21,135,-494197.44,16555.7,1.3400000000256114,0.8691407
137,22,150,-494196.72,16556.223,2.06000000005588,1.3925782
137,23,165,-494195,16557.99,3.78000000002794,3.1601562999999997
137,24,180,-494192.22,16560.318,6.560000000055879,5.4882813
138,1,-165,-374326.88,16315.093,2.6199999999953434,3.05078125
138,2,-150,-374327,16315.181,2.5,3.1386719
138,3,-135,-374326.7,16315.767,2.7999999999883585,3.72460938
138,4,-120,-374326.38,16316.564,3.1199999999953434,4.52246094
138,5,-105,-374326.88,16316.667,2.6199999999953434,4.625
138,6,-90,-374328.38,16314.994,1.1199999999953434,2.95214844
138,7,-75,-374329.25,16313.642,0.25,1.5996093999999998
138,8,-60,-374329.5,16312.854,0,0.8115234
138,9,-45,-374329.28,16312.042,0.2199999999720603,0
138,10,-30,-374328.38,16312.162,1.1199999999953434,0.12011720000000015
138,11,-15,-374327.53,16312.84,1.9699999999720603,0.7978516
138,12,0,-374326.78,16314.242,2.7199999999720603,2.2001953
138,13,15,-374326.75,16314.795,2.75,2.7529297
138,14,30,-374326.8,16314.643,2.700000000011641,2.6005859
138,15,45,-374326.88,16315.727,2.6199999999953434,3.68457031
138,16,60,-374326.12,16315.108,3.3800000000046566,3.06640625
138,17,75,-374324.47,16316.286,5.03000000002794,4.24414062
138,18,90,-374321.88,16318.573,7.619999999995343,6.53125
138,19,105,-374318.9,16321.501,10.599999999976715,9.4589844
138,20,120,-374317.62,16322.111,11.880000000004657,10.069336
138,21,135,-374318.72,16319.888,10.78000000002794,7.8457031
138,22,150,-374321.06,16318.492,8.440000000002328,6.4501953
138,23,165,-374323.9,16317.105,5.599999999976717,5.0634765999999996
138,24,180,-374325.94,16316.089,3.559999999997672,4.046875
139,1,-165,-422004.47,16186.8545,0.8300000000162981,3.5234374500000003
139,2,-150,-422004.38,16185.84,0.919999999983702,2.508789
139,3,-135,-422003.9,16186.703,1.3999999999650754,3.37207026
139,4,-120,-422004.3,16188.75,1,5.418945300000001
139,5,-105,-422004.88,16187.705,0.4199999999837018,4.3740234000000004
139,6,-90,-422005.12,16186.154,0.179999999993015,2.8232421000000003
139,7,-75,-422004.8,16186.14,0.5,2.8085937000000003
139,8,-60,-422004.25,16186.028,1.0499999999883585,2.6972656000000006
139,9,-45,-422002.7,16186.847,2.599999999976717,3.5156249500000003
139,10,-30,-422000.94,16189.487,4.35999999998603,6.15625
139,11,-15,-421998.97,16191.493,6.330000000016298,8.1621092
139,12,0,-421998.8,16189.6045,6.5,6.273437400000001
139,13,15,-421998.97,16191.511,6.330000000016298,8.1796874
139,14,30,-422000.94,16189.49,4.35999999998603,6.1591796
139,15,45,-422002.7,16186.847,2.599999999976717,3.5156249500000003
139,16,60,-422005.16,16183.413,0.1400000000139698,0.0820312000000003
139,17,75,-422005.3,16183.331,0,0
139,18,90,-422005.12,16186.156,0.179999999993015,2.8251953000000003
139,19,105,-422004.88,16187.707,0.4199999999837018,4.3759765
139,20,120,-422004.3,16188.749,1,5.4179687
139,21,135,-422003.94,16188.739,1.3599999999860302,5.408203100000001
139,22,150,-422004.06,16187.556,1.2399999999906868,4.224609325
139,23,165,-422004.47,16186.8545,0.8300000000162981,3.5234374500000003
139,24,180,-422004.88,16186.694,0.4199999999837018,3.3632812000000003
140,1,-165,-422778.28,17232.47,0.4699999999720603,0
140,2,-150,-422777.22,17232.562,1.5300000000279397,0.09179680000000001
140,3,-135,-422775.4,17232.926,3.349999999976717,0.45507810000000015
140,4,-120,-422772.9,17234.164,5.849999999976717,1.6933594000000003
140,5,-105,-422770,17236.203,8.75,3.73242185
140,6,-90,-422767,17237.873,11.75,5.4023437
140,7,-75,-422764.3,17238.47,14.450000000011642,6
140,8,-60,-422765.4,17234.783,13.349999999976715,2.3125
140,9,-45,-422765.97,17235.303,12.78000000002794,2.8320312000000003
140,10,-30,-422765.84,17237.148,12.909999999974389,4.67773435
140,11,-15,-422764.94,17239.246,13.809999999997672,6.7753906
140,12,0,-422763.75,17244.104,15,11.6328126
140,13,15,-422763.88,17241.426,14.869999999995343,8.9550781
140,14,30,-422764.97,17239.152,13.78000000002794,6.6816406
140,15,45,-422765.66,17237.021,13.090000000025611,4.5507812
140,16,60,-422765.94,17236.184,12.809999999997672,3.7128906
140,17,75,-422765.88,17237.197,12.869999999995343,4.7265625
140,18,90,-422767.97,17237.637,10.78000000002794,5.1660156
140,19,105,-422771.12,17235.914,7.630000000004657,3.44335935
140,20,120,-422773.78,17233.93,4.96999999997206,1.4589844000000003
140,21,135,-422775.38,17235.787,3.3699999999953434,3.31640622
140,22,150,-422777.28,17234.35,1.4699999999720603,1.8789062
140,23,165,-422778.4,17233.168,0.3499999999767169,0.6972656000000002
140,24,180,-422778.75,17232.496,0,0.025390600000000152
141,1,-165,-487138.4,14005.079,0.2999999999883584,0.36230470000000015
141,2,-150,-487137.7,14006.007,1,1.2900390400000001
141,3,-135,-487136.88,14007.016,1.820000000006985,2.2988281
141,4,-120,-487137.16,14007.635,1.540000000037253,2.9179687000000003
141,5,-105,-487137.78,14006.849,0.919999999983702,2.13183591
141,6,-90,-487138.4,14005.8,0.2999999999883584,1.0830078
141,7,-75,-487138.56,14005.122,0.1400000000139698,0.40527340000000023
141,8,-60,-487138,14005.493,0.7000000000116415,0.7763672000000001
141,9,-45,-487136.78,14006.965,1.9199999999837016,2.24804685
141,10,-30,-487135.25,14008.831,3.450000000011641,4.1142578
141,11,-15,-487133.97,14010.323,4.730000000039581,5.606445300000001
141,12,0,-487133.3,14011.012,5.400000000023283,6.294921800000001
141,13,15,-487133.97,14010.323,4.730000000039581,5.606445300000001
141,14,30,-487135.25,14008.829,3.450000000011641,4.1123047
141,15,45,-487136.78,14006.97,1.9199999999837016,2.252929662
141,16,60,-487138,14005.493,0.7000000000116415,0.7763672000000001
141,17,75,-487138.56,14005.122,0.1400000000139698,0.40527340000000023
141,18,90,-487138.4,14005.797,0.2999999999883584,1.0800781000000002
141,19,105,-487137.78,14006.8545,0.919999999983702,2.137695288
141,20,120,-487137.16,14007.634,1.540000000037253,2.9169921600000004
141,21,135,-487136.88,14007.018,1.820000000006985,2.300781225
141,22,150,-487137.7,14005.952,1,1.2353515400000001
