scan,mm_energy,qm_relative_energy,mm_relative_energy
110,-29.102324,4.421,4.886742999999999
120,-31.071224,3.259,2.9178429999999977
130,-32.361668,2.261,1.627398999999997
140,-33.21245,1.454,0.7766170000000017
150,-33.854374,0.825,0.13469299999999862
160,-33.96913,0.372,0.01993699999999876
170,-33.521637,0.09,0.46743000000000023
180,-33.989067,0,0
-170,77.75057,0.206,0.28443999999998937
-160,78.413155,0.716,0.9470249999999965
-150,79.4622,1.576,1.996069999999989
-140,80.831825,2.79,3.365694999999988
-130,82.420944,4.281,4.954813999999999
-120,84.121765,5.969,6.6556349999999895
-110,85.763855,7.683,8.297725
-100,87.274765,9.18,9.808634999999995
-90,88.44605,10.054,10.979919999999993
-80,88.65528,9.953,11.189149999999998
-70,87.96089,9.119,10.49476
-60,86.869354,8.054,9.403223999999994
-50,85.60062,7.046,8.13449
-40,84.33079,6.203,6.864659999999986
-30,83.22993,5.598,5.763799999999989
-20,82.41344,5.268,4.947309999999987
-10,81.983635,5.202,4.517505
0,81.42994,5.103,3.963809999999995
10,81.98441,5.204,4.51827999999999
20,82.4139,5.268,4.947769999999991
30,83.22699,5.596,5.760859999999994
40,84.33048,6.203,6.8643499999999875
50,85.60102,7.046,8.134889999999999
60,86.87086,8.058,9.404729999999986
70,87.9627,9.119,10.496569999999991
80,88.655426,9.953,11.189295999999999
90,88.44728,10.056,10.98115
100,87.27354,9.178,9.80740999999999
110,85.76144,7.683,8.295309999999986
120,84.11911,5.963,6.6529799999999994
130,82.42587,4.285,4.9597399999999965
140,80.82841,2.788,3.3622799999999984
150,79.463554,1.578,1.9974239999999952
160,78.41331,0.716,0.9471799999999888
170,77.74805,0.206,0.2819199999999995
180,77.46613,0,0
-170,-2.3393443,4.334,1.8966343
-160,-2.2740102,3.103,1.9619684
-150,-2.7908647,1.846,1.4451139
-140,-3.3054473,0.851,0.9305313000000002
-130,-4.2359786,0.213,0
-120,-4.150554,0,0.08542460000000052
-110,-3.579401,0.233,0.6565776000000003
-100,-2.1797347,0.832,2.0562439
-90,-1.3050152,1.712,2.9309634000000004
-80,0.022858663,2.004,4.258837263
-70,0.28932548,2.021,4.52530408
-60,0.35300368,2.05,4.58898228
-50,0.39543152,2.135,4.63141012
-40,0.3428982,2.273,4.5788768
-30,0.36794132,2.473,4.60391992
-20,0.056446455,2.981,4.292425055
-10,-0.4569435,3.662,3.7790351
0,-0.59800494,4.249,3.63797366
10,-0.4569435,3.662,3.7790351
20,0.056446455,2.981,4.292425055
30,0.36794132,2.473,4.60391992
40,0.3428982,2.273,4.5788768
50,0.39543152,2.135,4.63141012
60,0.32706705,2.05,4.56304565
70,0.28931454,2.021,4.5252931400000005
80,0.022855015,2.004,4.258833615
90,-1.3050152,1.712,2.9309634000000004
100,-2.179742,0.832,2.0562366
110,-3.5794158,0.233,0.6565628000000001
120,-4.150554,0,0.08542460000000052
130,-4.2359786,0.213,0
140,-3.3054473,0.851,0.9305313000000002
150,-2.7908647,1.846,1.4451139
160,-2.2740102,3.103,1.9619684
170,-2.3393443,4.334,1.8966343
180,-2.8365202,4.903,1.3994584000000003
-170,6.8019166,0.227,0.00017790000000061923
-160,7.028788,0.859,0.2270493
-150,8.130586,2.102,1.3288472999999996
-140,9.31202,3.932,2.510281300000001
-130,10.260858,6.237,3.459119300000001
-120,11.6508875,8.867,4.8491488
-110,13.140225,11.653,6.3384863
-100,14.951008,14.356,8.1492693
-90,15.962671,12.979,9.1609323
-80,15.11961,10.78,8.3178713
-70,14.384181,8.782,7.5824423
-60,13.990203,7.116,7.1884643
-50,12.672039,5.34,5.8703003
-40,12.002352,3.998,5.2006133000000005
-30,11.025299,3.133,4.223560300000001
-20,10.58746,2.682,3.7857213000000005
-10,10.782149,2.56,3.980410300000001
0,10.20324,2.6,3.4015012999999996
10,10.781054,2.562,3.9793152999999997
20,10.587852,2.68,3.7861133000000002
30,11.026466,3.133,4.2247273
40,12.002085,3.998,5.2003463
50,12.671157,5.338,5.8694182999999995
60,13.99125,7.116,7.189511300000001
70,14.382576,8.782,7.580837300000001
80,15.1207075,10.782,8.3189688
90,15.96522,12.983,9.1634813
100,14.949708,14.356,8.1479693
110,13.14008,11.649,6.3383413
120,11.651059,8.869,4.8493203000000005
130,10.260062,6.233,3.4583233
140,9.312136,3.932,2.510397300000001
150,8.130406,2.102,1.328667300000001
160,7.028353,0.859,0.2266143000000005
170,6.8017387,0.227,0
180,6.889935,0,0.08819630000000078
-170,68.92215,0.737,2.7553900000000056
-160,67.37162,0.225,1.2048599999999965
-150,66.39642,0.002,0.22966000000000975
-140,66.16676,0.205,0
-130,66.56658,0.765,0.3998200000000054
-120,67.45869,1.642,1.2919300000000078
-110,68.61882,2.594,2.452060000000003
-100,69.74343,3.327,3.576670000000007
-90,70.46481,3.644,4.2980500000000035
-80,70.531265,3.496,4.364505000000008
-70,70.16774,3.033,4.000979999999998
-60,69.71853,2.527,3.5517700000000048
-50,69.49125,2.245,3.3244899999999973
-40,69.6543,2.395,3.48754000000001
-30,70.250404,2.999,4.083644000000007
-20,71.20872,4.039,5.041960000000003
-10,72.37471,5.255,6.207949999999997
0,72.65429,5.796,6.487530000000007
10,72.37595,5.253,6.209190000000007
20,71.20738,4.035,5.040620000000004
30,70.25306,2.995,4.0863000000000085
40,69.653854,2.395,3.487093999999999
50,69.49006,2.243,3.3233000000000033
60,69.71987,2.527,3.5531100000000038
70,70.1653,3.035,3.9985400000000055
80,70.53235,3.494,4.365589999999997
90,70.46706,3.642,4.300300000000007
100,69.742676,3.327,3.5759160000000065
110,68.61993,2.594,2.45317
120,67.458115,1.642,1.29135500000001
130,66.56753,0.765,0.4007700000000085
140,66.1668,0.205,3.999999999848569e-05
150,66.397804,0,0.23104399999999714
160,67.37284,0.225,1.20608
170,68.92068,0.739,2.753920000000008
180,69.62329,0.821,3.4565300000000008
-170,96.11535,0.231,0.4262250000000023
-160,97.105576,0.835,1.416450999999995
-150,98.29442,1.79,2.605294999999998
-140,99.38362,3.043,3.694494999999989
-130,100.23949,4.479,4.550364999999999
-120,100.89477,5.988,5.20564499999999
-110,101.51529,7.379,5.826164999999989
-100,102.236916,8.473,6.5477909999999895
-90,102.91805,9.126,7.22892499999999
-80,103.25185,9.245,7.562725
-70,103.31546,8.892,7.626334999999997
-60,103.3085,8.284,7.619374999999991
-50,103.3118,7.678,7.622675000000001
-40,103.27639,7.217,7.587265000000002
-30,103.14222,6.989,7.4530949999999905
-20,102.90353,6.991,7.214404999999999
-10,102.52317,7.118,6.834044999999989
0,101.83872,7.015,6.149594999999991
10,102.52317,7.118,6.834044999999989
20,102.90353,6.991,7.214404999999999
30,103.14222,6.989,7.4530949999999905
40,103.27639,7.217,7.587265000000002
50,103.3118,7.678,7.622675000000001
60,103.3085,8.284,7.619374999999991
70,103.31546,8.892,7.626334999999997
80,103.25185,9.245,7.562725
90,102.91805,9.126,7.22892499999999
100,102.236916,8.473,6.5477909999999895
110,101.51529,7.379,5.826164999999989
120,100.89477,5.988,5.20564499999999
130,100.23949,4.479,4.550364999999999
140,99.38362,3.043,3.694494999999989
150,98.29442,1.79,2.605294999999998
160,97.105576,0.835,1.416450999999995
170,96.11535,0.231,0.4262250000000023
180,95.689125,0,0
-170,15.160181,0.212,0.1959459999999993
-160,15.795457,0.805,0.8312220000000003
-150,16.68407,1.649,1.719834999999998
-140,17.676525,2.546,2.712290000000001
-130,18.51039,3.249,3.5461550000000006
-120,18.897928,3.53,3.933693
-110,17.961395,3.273,2.997159999999999
-100,17.461397,2.567,2.497162000000001
-90,16.79242,1.692,1.8281849999999995
-80,16.158401,1.034,1.194166000000001
-70,15.806304,0.672,0.8420690000000004
-60,15.365899,0.657,0.40166400000000024
-50,15.77053,1.044,0.8062950000000004
-40,16.599165,1.854,1.6349299999999989
-30,17.744017,2.958,2.779781999999999
-20,19.135292,4.186,4.171056999999999
-10,19.94289,5.242,4.978654999999998
0,20.253155,5.651,5.288919999999999
10,19.944952,5.242,4.980717
20,19.134209,4.186,4.169973999999998
30,17.743158,2.958,2.7789230000000007
40,16.598732,1.854,1.6344969999999979
50,15.770355,1.044,0.80612
60,15.365319,0.657,0.4010839999999991
70,15.80634,0.672,0.8421050000000001
80,16.157694,1.034,1.193458999999999
90,16.792274,1.692,1.8280389999999986
100,17.461573,2.571,2.497338000000001
110,17.960892,3.273,2.996657000000001
120,18.898079,3.53,3.933843999999999
130,18.509869,3.249,3.545633999999998
140,17.676756,2.544,2.7125210000000006
150,16.684141,1.651,1.719906
160,15.795002,0.805,0.8307669999999998
170,15.161081,0.212,0.19684599999999897
180,14.964235,0,0
-170,31.70347,0.066,0.6199779999999997
-160,31.555239,0.193,0.4717470000000006
-150,31.528551,0.472,0.44505900000000054
-140,31.519587,0.836,0.4360950000000017
-130,32.258255,1.292,1.1747629999999987
-120,33.649685,1.898,2.5661929999999984
-110,34.782486,2.602,3.698993999999999
-100,33.74889,2.604,2.6653980000000033
-90,34.427284,2.808,3.3437920000000005
-80,34.018166,2.596,2.934674000000001
-70,33.476566,2.398,2.3930739999999986
-60,33.631203,1.847,2.5477109999999996
-50,32.13595,1.206,1.0524580000000014
-40,31.323917,0.741,0.2404250000000019
-30,31.083492,0.381,0
-20,31.38986,0.127,0.3063679999999991
-10,31.482313,0,0.39882100000000165
0,31.721275,0.091,0.6377829999999989
10,31.482561,0.002,0.3990690000000008
20,31.39052,0.129,0.30702799999999897
30,31.08438,0.381,0.0008879999999997779
40,31.323523,0.743,0.24003100000000188
50,32.137325,1.204,1.0538329999999974
60,33.629147,1.847,2.5456550000000036
70,33.476795,2.398,2.393303000000003
80,34.0173,2.596,2.933807999999999
90,34.426548,2.808,3.343055999999997
100,33.749416,2.604,2.665923999999997
110,34.78281,2.602,3.699317999999998
120,33.6498,1.9,2.5663079999999994
130,32.259296,1.294,1.1758039999999994
140,31.519014,0.838,0.43552199999999885
150,31.528566,0.472,0.44507400000000175
160,31.555075,0.193,0.471582999999999
170,31.706709,0.066,0.6232170000000004
180,31.550076,0.061,0.466584000000001
-170,103.09892,5.735,4.85945000000001
-160,103.84893,6.052,5.609459999999999
-150,104.77517,6.653,6.535700000000006
-140,105.71268,7.505,7.473210000000009
-130,106.614456,8.516,8.374986000000007
-120,107.092804,9.556,8.853334000000004
-110,107.43846,10.441,9.198990000000009
-100,107.19828,10.899,8.95881
-90,107.501915,10.617,9.262445
-80,106.858086,9.562,8.618616000000003
-70,105.515594,7.971,7.276123999999996
-60,104.45365,6.164,6.214179999999999
-50,103.153336,4.413,4.913865999999999
-40,101.85867,2.871,3.6192000000000064
-30,100.618904,1.63,2.3794340000000034
-20,99.277306,0.72,1.0378359999999986
-10,98.647415,0.18,0.407944999999998
0,98.23947,0,0
10,98.647415,0.18,0.407944999999998
20,99.277306,0.72,1.0378359999999986
30,100.618904,1.63,2.3794340000000034
40,101.85867,2.871,3.6192000000000064
50,103.153336,4.413,4.913865999999999
60,104.45366,6.164,6.214190000000002
70,105.515594,7.971,7.276123999999996
80,106.858086,9.562,8.618616000000003
90,107.501915,10.617,9.262445
100,107.19828,10.899,8.95881
110,107.43846,10.441,9.198990000000009
120,107.092804,9.556,8.853334000000004
130,106.61445,8.516,8.374980000000008
140,105.71268,7.505,7.473210000000009
150,104.77517,6.653,6.535700000000006
160,103.84893,6.052,5.609459999999999
170,103.09892,5.735,4.85945000000001
180,102.82065,5.645,4.581180000000003
-170,37.739006,0.15,0.22532600000000258
-160,37.92685,0.595,0.4131700000000009
-150,38.287468,1.223,0.7737879999999961
-140,38.82348,1.936,1.3098000000000027
-130,39.6334,2.521,2.119720000000001
-120,40.338013,2.79,2.8243329999999958
-110,40.73032,2.879,3.216639999999998
-100,40.845303,2.923,3.3316230000000004
-90,40.71702,2.95,3.203339999999997
-80,40.39678,2.924,2.883099999999999
-70,39.967754,2.865,2.4540739999999985
-60,39.489635,2.736,1.975954999999999
-50,38.94517,2.4,1.4314899999999966
-40,38.355595,1.797,0.8419150000000002
-30,37.967064,1.133,0.4533839999999998
-20,37.718296,0.561,0.20461600000000146
-10,37.531597,0.135,0.017916999999997074
0,37.51368,0,0
10,37.531048,0.135,0.017367999999997608
20,37.717445,0.561,0.2037649999999971
30,37.968327,1.133,0.45464700000000136
40,38.35478,1.795,0.8410999999999973
50,38.945805,2.4,1.4321249999999992
60,39.490177,2.736,1.976497000000002
70,39.96794,2.865,2.454259999999998
80,40.39751,2.924,2.883829999999996
90,40.715828,2.95,3.202148000000001
100,40.844376,2.923,3.330695999999996
110,40.729687,2.881,3.2160069999999976
120,40.339275,2.788,2.825595
130,39.632904,2.521,2.1192240000000027
140,38.824265,1.936,1.3105849999999961
150,38.287514,1.223,0.7738340000000008
160,37.92595,0.595,0.41226999999999947
170,37.74059,0.15,0.22690999999999661
180,37.69545,0.002,0.1817700000000002
-170,10.9682255,0.343,0.6537815000000009
-160,12.232763,1.115,1.9183190000000003
-150,13.786768,2.156,3.4723240000000004
-140,15.234451,3.229,4.920007
-130,16.236824,4.054,5.922379999999999
-120,16.622988,4.378,6.3085439999999995
-110,16.350542,4.092,6.036098000000001
-100,15.452989,3.294,5.138545000000001
-90,14.101555,2.251,3.7871109999999994
-80,12.627198,1.243,2.312754
-70,11.442324,0.517,1.1278799999999993
-60,10.872616,0.21,0.5581720000000008
-50,11.063116,0.403,0.7486720000000009
-40,11.893705,1.045,1.5792610000000007
-30,13.0483675,2.008,2.7339234999999995
-20,14.151687,3.073,3.837243000000001
-10,14.913266,3.955,4.598822
0,15.221038,4.371,4.906594
10,15.01691,4.168,4.702465999999999
20,14.3517,3.433,4.037255999999999
30,13.298906,2.398,2.9844620000000006
40,12.092351,1.335,1.7779070000000008
50,11.057595,0.487,0.7431509999999992
60,10.496934,0.034,0.1824899999999996
70,10.618112,0.097,0.30366800000000005
80,11.350233,0.622,1.0357889999999994
90,12.416569,1.46,2.102125000000001
100,13.4117565,2.37,3.0973124999999992
110,14.025398,3.105,3.710953999999999
120,14.171631,3.42,3.8571869999999997
130,13.8618965,3.195,3.5474525000000003
140,13.158548,2.518,2.8441039999999997
150,12.1573,1.632,1.8428559999999994
160,11.116595,0.778,0.8021510000000003
170,10.40086,0.178,0.08641599999999983
180,10.314444,0,0
-170,89.95831,1.23,1.5673999999999921
-160,89.13452,0.556,0.7436099999999897
-150,88.5663,0.101,0.17538999999999305
-140,88.42435,0.002,0.033439999999998804
-130,88.39091,0.348,0
-120,89.4912,0.987,1.100290000000001
-110,90.2181,1.744,1.8271900000000016
-100,91.36947,2.374,2.9785600000000017
-90,91.70238,2.584,3.31147
-80,91.39182,2.369,3.0009099999999904
-70,90.27674,1.745,1.8858299999999986
-60,89.300224,1.052,0.9093139999999948
-50,88.56357,0.425,0.17265999999999337
-40,88.57713,0.046,0.18621999999999161
-30,88.70604,0.074,0.31512999999999636
-20,89.00657,0.512,0.6156599999999912
-10,89.971924,1.22,1.5810139999999961
0,90.71342,1.852,2.322509999999994
10,89.97013,1.216,1.5792199999999923
20,89.00608,0.512,0.615169999999992
30,88.70842,0.074,0.3175099999999986
40,88.57709,0.048,0.18617999999999313
50,88.56229,0.425,0.1713799999999992
60,89.29986,1.052,0.9089499999999902
70,90.27624,1.747,1.8853299999999962
80,91.38992,2.371,2.9990099999999984
90,91.70383,2.584,3.312919999999991
100,91.37117,2.376,2.9802600000000012
110,90.21921,1.744,1.8282999999999987
120,89.491356,0.987,1.100445999999991
130,88.39172,0.348,0.0008100000000013097
140,88.42598,0,0.03506999999999039
150,88.56593,0.101,0.1750199999999893
160,89.131165,0.556,0.7402549999999906
170,89.95672,1.232,1.565809999999999
180,90.30928,1.71,1.918369999999996
-170,97.42999,0.147,0.29737599999999986
-160,98.105255,0.593,0.9726409999999959
-150,99.76792,1.366,2.635306
-140,100.65208,2.461,3.519465999999994
-130,102.265686,3.861,5.1330719999999985
-120,103.991486,5.51,6.858871999999991
-110,105.60058,7.315,8.46796599999999
-100,107.07176,9.152,9.939145999999994
-90,108.33961,10.677,11.20699599999999
-80,110.08989,9.809,12.957275999999993
-70,108.64006,8.066,11.507446000000002
-60,107.082275,6.27,9.949660999999992
-50,105.56245,4.688,8.429835999999995
-40,104.44091,3.516,7.308295999999999
-30,103.11488,2.591,5.982265999999996
-20,101.99886,1.912,4.86624599999999
-10,101.21483,1.491,4.0822160000000025
0,100.85027,1.344,3.717655999999991
10,101.21483,1.491,4.0822160000000025
20,101.99886,1.912,4.86624599999999
30,103.11488,2.591,5.982265999999996
40,104.44091,3.516,7.308295999999999
50,105.56245,4.688,8.429835999999995
60,107.082275,6.27,9.949660999999992
70,108.64006,8.066,11.507446000000002
80,110.08989,9.809,12.957275999999993
90,108.33961,10.677,11.20699599999999
100,107.07176,9.152,9.939145999999994
110,105.60058,7.315,8.46796599999999
120,103.991486,5.51,6.858871999999991
130,102.26568,3.861,5.1330659999999995
140,100.65208,2.461,3.519465999999994
150,99.76792,1.366,2.635306
160,98.105255,0.593,0.9726409999999959
170,97.429985,0.147,0.2973709999999983
180,97.132614,0,0
-170,93.76593,5.032,3.8202739999999977
-160,94.609,5.589,4.663343999999995
-150,95.80685,6.479,5.861193999999998
-140,97.27589,7.672,7.330234000000004
-130,98.8954,9.12,8.949743999999995
-120,100.518265,10.757,10.572609
-110,101.94222,12.502,11.996564000000006
-100,102.86641,14.215,12.920754000000002
-90,102.68199,14.982,12.736334
-80,102.0788,12.569,12.133144000000001
-70,100.16677,9.873,10.221114
-60,98.089035,7.303,8.143378999999996
-50,96.147705,5.078,6.202049000000002
-40,94.23765,3.242,4.2919940000000025
-30,92.56946,1.825,2.623804000000007
-20,91.168785,0.826,1.2231290000000001
-10,90.27175,0.219,0.32609399999999766
0,89.945656,0,0
10,90.27175,0.217,0.32609399999999766
20,91.168785,0.826,1.2231290000000001
30,92.56946,1.825,2.623804000000007
40,94.23765,3.242,4.2919940000000025
50,96.147705,5.078,6.202049000000002
60,98.089035,7.303,8.143378999999996
70,100.16676,9.873,10.221103999999997
80,102.0788,12.569,12.133144000000001
90,102.682,14.982,12.736344000000003
100,102.8664,14.217,12.920744
110,101.94222,12.5,11.996564000000006
120,100.51827,10.757,10.572614000000002
130,98.8954,9.12,8.949743999999995
140,97.27589,7.672,7.330234000000004
150,95.80685,6.479,5.861193999999998
160,94.609,5.589,4.663343999999995
170,93.76593,5.032,3.8202739999999977
180,93.44611,4.835,3.500454000000005
-170,24.7559,2.925,3.1598609999999994
-160,25.95322,3.361,4.357181000000001
-150,27.821955,4.066,6.225915999999998
-140,29.093046,4.892,7.497007
-130,29.76166,5.565,8.165620999999998
-120,27.84307,5.675,6.247031
-110,26.874754,4.941,5.278714999999998
-100,25.298658,3.724,3.7026189999999986
-90,24.157295,2.332,2.561256
-80,23.009027,1.075,1.4129879999999986
-70,21.915943,0.259,0.3199039999999975
-60,21.596039,0,0
-50,22.009144,0.538,0.41310499999999806
-40,23.047958,1.782,1.4519190000000002
-30,25.161045,3.485,3.5650060000000003
-20,25.541704,4.866,3.945664999999998
-10,26.391523,5.806,4.795483999999998
0,26.745329,6.193,5.149290000000001
10,26.390749,5.806,4.7947099999999985
20,25.540817,4.866,3.9447779999999995
30,25.158033,3.483,3.5619939999999986
40,23.047615,1.786,1.4515759999999993
50,22.011608,0.54,0.41556899999999786
60,21.598133,0,0.002093999999999596
70,21.916538,0.259,0.3204989999999981
80,23.008017,1.071,1.4119779999999977
90,24.15698,2.332,2.5609409999999997
100,25.299984,3.722,3.7039449999999974
110,26.875925,4.941,5.279885999999998
120,27.844893,5.675,6.248853999999998
130,29.762531,5.567,8.166491999999998
140,29.09154,4.892,7.495500999999997
150,27.81942,4.068,6.223381
160,25.95246,3.361,4.356420999999997
170,24.755367,2.927,3.1593279999999986
180,24.133654,2.739,2.537614999999999
-170,118.3017,0.124,0.22829000000000121
-160,118.83759,0.504,0.7641800000000103
-150,119.514786,1.136,1.4413760000000053
-140,120.23203,2.014,2.158619999999999
-130,120.95082,3.081,2.8774099999999976
-120,121.69623,4.271,3.6228200000000044
-110,122.49472,5.434,4.421310000000005
-100,123.29656,6.368,5.223150000000004
-90,123.839714,6.909,5.766304000000005
-80,123.97626,6.924,5.902850000000001
-70,123.80297,6.423,5.729560000000006
-60,123.52868,5.607,5.455269999999999
-50,123.21699,4.724,5.14358
-40,122.86483,3.96,4.791420000000002
-30,122.49638,3.369,4.4229700000000065
-20,122.14297,2.974,4.06956000000001
-10,121.8903,2.776,3.816890000000001
0,121.73402,2.675,3.6606100000000055
10,121.8903,2.776,3.816890000000001
20,122.14297,2.974,4.06956000000001
30,122.49556,3.365,4.422150000000002
40,122.86483,3.96,4.791420000000002
50,123.21699,4.724,5.14358
60,123.52868,5.607,5.455269999999999
70,123.80297,6.423,5.729560000000006
80,123.97626,6.924,5.902850000000001
90,123.839714,6.907,5.766304000000005
100,123.29656,6.368,5.223150000000004
110,122.49472,5.434,4.421310000000005
120,121.69623,4.271,3.6228200000000044
130,120.95082,3.081,2.8774099999999976
140,120.23203,2.014,2.158619999999999
150,119.514786,1.136,1.4413760000000053
160,118.83759,0.504,0.7641800000000103
170,118.3017,0.124,0.22829000000000121
180,118.07341,0,0
-170,104.86415,0.108,0.3518799999999942
-160,105.58657,0.399,1.0742999999999938
-150,106.486084,0.945,1.9738140000000044
-140,107.419044,1.82,2.9067739999999986
-130,108.37146,3.008,3.859189999999998
-120,109.52907,4.445,5.0168000000000035
-110,110.843735,6.003,6.331464999999994
-100,112.20917,7.443,7.696899999999999
-90,113.223206,8.532,8.710936000000004
-80,113.524216,9.046,9.011945999999995
-70,113.16542,8.899,8.653149999999997
-60,113.0034,8.536,8.491129999999998
-50,113.18604,8.242,8.673770000000005
-40,113.706116,8.23,9.193845999999994
-30,114.29232,8.585,9.780050000000003
-20,115.069176,9.304,10.556905999999998
-10,115.85752,10.285,11.345249999999993
0,116.07251,10.962,11.560239999999993
10,115.85704,10.289,11.344769999999997
20,115.06837,9.306,10.5561
30,114.29203,8.579,9.779759999999996
40,113.70532,8.228,9.19305
50,113.1881,8.242,8.675830000000005
60,113.00411,8.534,8.491839999999996
70,113.16414,8.899,8.651870000000002
80,113.5234,9.042,9.011129999999994
90,113.22356,8.532,8.711290000000005
100,112.20829,7.443,7.696020000000004
110,110.84333,5.999,6.331059999999994
120,109.5278,4.443,5.015529999999998
130,108.370605,3.012,3.8583349999999967
140,107.41839,1.82,2.9061200000000014
150,106.48726,0.945,1.9749900000000054
160,105.587494,0.395,1.0752240000000057
170,104.86577,0.106,0.3534999999999968
180,104.51227,0,0
-170,82.20618,0.152,0.5845600000000104
-160,82.562996,0.123,0.9413760000000053
-150,83.158134,0.338,1.536514000000011
-140,83.956566,0.808,2.334946000000002
-130,84.912834,1.496,3.2912140000000107
-120,85.96495,2.374,4.343330000000009
-110,86.987434,3.375,5.365814
-100,87.82439,4.15,6.202770000000001
-90,88.15224,4.445,6.530620000000013
-80,87.73147,4.159,6.109850000000009
-70,86.81545,3.395,5.1938300000000055
-60,85.71903,2.394,4.097410000000011
-50,84.583435,1.506,2.9618150000000014
-40,83.53017,0.802,1.9085500000000053
-30,82.68244,0.328,1.0608200000000068
-20,82.1516,0.145,0.529980000000009
-10,81.93422,0.233,0.3126000000000033
0,81.70414,0.337,0.08252000000000237
10,81.93424,0.233,0.31262000000000967
20,82.15402,0.145,0.5324000000000098
30,82.68369,0.328,1.0620700000000056
40,83.53143,0.802,1.9098100000000073
50,84.58231,1.506,2.960690000000014
60,85.72072,2.396,4.099100000000007
70,86.81611,3.393,5.194490000000002
80,87.73149,4.157,6.109870000000001
90,88.15036,4.443,6.528740000000013
100,87.82309,4.152,6.2014700000000005
110,86.98764,3.377,5.366020000000006
120,85.96576,2.374,4.34414000000001
130,84.91363,1.496,3.2920100000000048
140,83.95688,0.808,2.335260000000005
150,83.158554,0.338,1.5369340000000022
160,82.56245,0.123,0.9408300000000054
170,82.2074,0.152,0.585780000000014
180,81.62162,0,0
-170,31.27374,2.288,0.8229700000000015
-160,31.145071,1.81,0.6943010000000029
-150,30.581913,1.203,0.13114300000000156
-140,30.451324,0.63,0.0005540000000010536
-130,30.69403,0.204,0.24326000000000292
-120,30.777239,0,0.326469000000003
-110,30.822357,0.075,0.37158700000000167
-100,31.368967,0.357,0.9181970000000028
-90,31.51625,0.8,1.0654800000000009
-80,31.955444,1.323,1.5046740000000014
-70,31.97133,1.861,1.5205599999999997
-60,31.748491,2.241,1.2977210000000028
-50,31.729853,2.312,1.279083
-40,31.65206,1.999,1.2012900000000002
-30,31.711876,1.397,1.2611060000000016
-20,31.779394,0.781,1.3286240000000014
-10,31.897394,0.387,1.446624
0,31.861044,0.244,1.4102740000000011
10,31.896275,0.387,1.4455050000000007
20,31.779049,0.781,1.328279000000002
30,31.711195,1.397,1.2604250000000015
40,31.651215,1.999,1.200445000000002
50,31.729374,2.314,1.2786040000000014
60,31.748856,2.243,1.2980860000000014
70,31.97062,1.861,1.5198500000000017
80,31.955473,1.323,1.5047030000000028
90,31.51656,0.8,1.0657899999999998
100,31.368687,0.357,0.9179170000000028
110,30.821512,0.075,0.3707419999999999
120,30.777115,0.002,0.3263449999999999
130,30.694447,0.206,0.2436770000000017
140,30.45077,0.63,0
150,30.58099,1.203,0.13022000000000133
160,31.145172,1.812,0.6944020000000002
170,31.273361,2.286,0.8225910000000027
180,31.247398,2.473,0.7966280000000019
-170,71.37729,0.495,0.32111000000000445
-160,71.05618,0.105,0
-150,71.06443,0,0.008250000000003865
-140,71.38341,0.328,0.32723000000000013
-130,71.99146,1.007,0.9352800000000059
-120,72.79512,2.008,1.7389399999999995
-110,73.59505,3.061,2.538870000000003
-100,74.2118,3.883,3.155619999999999
-90,74.34923,4.206,3.293050000000008
-80,73.950035,3.886,2.893855000000002
-70,73.30862,3.055,2.252440000000007
-60,72.64016,2.004,1.5839799999999968
-50,72.064674,1.007,1.008493999999999
-40,71.68651,0.334,0.6303300000000007
-30,71.57105,0.012,0.5148700000000019
-20,71.76189,0.134,0.7057099999999963
-10,72.18989,0.528,1.1337100000000078
0,72.62482,0.92,1.568640000000002
10,72.18989,0.528,1.1337100000000078
20,71.76189,0.134,0.7057099999999963
30,71.57105,0.012,0.5148700000000019
40,71.68651,0.334,0.6303300000000007
50,72.064674,1.007,1.008493999999999
60,72.64016,2.004,1.5839799999999968
70,73.30862,3.055,2.252440000000007
80,73.950035,3.886,2.893855000000002
90,74.34923,4.206,3.293050000000008
100,74.2118,3.883,3.155619999999999
110,73.59505,3.061,2.538870000000003
120,72.79512,2.008,1.7389399999999995
130,71.99146,1.007,0.9352800000000059
140,71.38341,0.328,0.32723000000000013
150,71.06443,0,0.008250000000003865
160,71.05618,0.107,0
170,71.37728,0.495,0.3211000000000013
180,71.63282,0.892,0.5766399999999976
-170,36.45909,0.212,0.062300000000000466
-160,36.845978,0.578,0.4491879999999995
-150,36.8869,1.25,0.4901099999999943
-140,37.05317,1.976,0.6563799999999986
-130,36.58514,2.279,0.1883499999999998
-120,36.663597,1.975,0.266807
-110,37.30895,1.77,0.9121600000000001
-100,37.372105,1.644,0.9753149999999948
-90,37.893864,1.554,1.4970739999999978
-80,38.00762,1.559,1.61083
-70,38.00596,1.668,1.6091699999999989
-60,38.01011,1.881,1.6133199999999945
-50,38.0374,2.191,1.6406099999999952
-40,38.15435,2.491,1.757559999999998
-30,37.303917,2.26,0.9071269999999956
-20,36.73629,2.085,0.3394999999999939
-10,36.471897,1.991,0.0751069999999956
0,36.39679,1.964,0
10,36.474747,1.991,0.07795699999999783
20,36.73747,2.083,0.340679999999999
30,37.303204,2.26,0.906413999999998
40,38.153152,2.491,1.7563619999999958
50,38.03558,2.191,1.6387900000000002
60,38.011173,1.881,1.6143829999999966
70,38.009274,1.668,1.612483999999995
