scan,mm_energy,qm_relative_energy,mm_relative_energy
110.0,58.783466,8.424,7.404070999999995
120.0,57.734737,7.267,6.355342
130.0,56.618065,6.075,5.238669999999999
140.0,55.506226,4.975,4.126830999999996
150.0,54.519253,4.071,3.1398579999999967
160.0,53.715736,3.415,2.3363409999999973
170.0,53.182,3.029,1.8026049999999998
180.0,52.99283,2.907,1.6134349999999955
-170.0,29.852346,2.145,1.455019
-160.0,28.944155,0.971,0.5468279999999979
-150.0,28.493681,0.264,0.09635399999999805
-140.0,28.47591,0.0,0.0785829999999983
-130.0,28.846132,0.15,0.4488050000000001
-120.0,29.451231,0.458,1.0539039999999993
-110.0,30.11849,0.868,1.7211630000000007
-100.0,30.61478,1.204,2.217452999999999
-90.0,31.079714,1.292,2.6823869999999985
-80.0,30.621113,1.121,2.2237860000000005
-70.0,29.96697,0.742,1.5696429999999992
-60.0,29.226482,0.321,0.8291550000000001
-50.0,28.645744,0.055,0.2484169999999999
-40.0,28.397327,0.045,0.0
-30.0,28.590174,0.495,0.19284700000000043
-20.0,29.234486,1.423,0.8371589999999998
-10.0,30.280104,2.799,1.8827770000000008
0.0,31.672369,4.523,3.275041999999999
10.0,30.283743,2.799,1.8864160000000005
20.0,29.235283,1.425,0.8379559999999984
30.0,28.591011,0.495,0.19368400000000108
40.0,28.39797,0.043,0.0006430000000001712
50.0,28.642166,0.055,0.24483899999999892
60.0,29.227587,0.321,0.8302599999999991
70.0,29.967863,0.742,1.5705360000000006
80.0,30.620718,1.121,2.2233909999999995
90.0,31.082895,1.29,2.685568
100.0,30.614672,1.202,2.217344999999998
110.0,30.115366,0.866,1.718039000000001
120.0,29.454721,0.458,1.0573939999999986
130.0,28.84659,0.15,0.4492629999999984
140.0,28.477814,0.0,0.08048699999999798
150.0,28.489801,0.262,0.09247399999999928
160.0,28.943247,0.969,0.5459199999999989
170.0,29.849741,2.145,1.452414000000001
180.0,31.179249,3.743,2.781921999999998
-170.0,-114.50958,0.09,0.03583000000000425
-160.0,-114.480484,0.372,0.06492599999999982
-150.0,-114.368996,0.825,0.1764140000000083
-140.0,-113.96892,1.454,0.5764900000000068
-130.0,-113.1635,2.261,1.3819100000000049
-120.0,-111.92011,3.259,2.62530000000001
-110.0,-110.37837,4.421,4.16704
-100.0,-108.64713,5.654,5.89828
-90.0,-106.8028,6.805,7.742609999999999
-80.0,-105.984856,7.239,8.56055400000001
-70.0,-107.334816,6.369,7.210594
-60.0,-108.543785,5.59,6.001625000000004
-50.0,-109.53082,5.085,5.014589999999998
-40.0,-110.260475,4.782,4.284935000000004
-30.0,-110.74335,4.642,3.8020599999999973
-20.0,-111.027504,4.622,3.5179060000000106
-10.0,-111.136734,4.683,3.408676
0.0,-111.161224,4.75,3.3841859999999997
10.0,-111.136734,4.683,3.408676
20.0,-111.02749,4.622,3.5179200000000037
30.0,-110.74335,4.642,3.8020599999999973
40.0,-110.260475,4.782,4.284935000000004
50.0,-109.53079,5.085,5.014620000000008
60.0,-108.543785,5.59,6.001625000000004
70.0,-107.3348,6.369,7.210610000000003
80.0,-105.984856,7.239,8.56055400000001
90.0,-106.8028,6.805,7.742609999999999
100.0,-108.64713,5.654,5.89828
110.0,-110.37649,4.421,4.16892
120.0,-111.922035,3.259,2.62337500000001
130.0,-113.1635,2.261,1.3819100000000049
140.0,-113.96892,1.454,0.5764900000000068
150.0,-114.36901,0.825,0.176400000000001
160.0,-114.480484,0.372,0.06492599999999982
170.0,-114.50957,0.09,0.03584000000000742
180.0,-114.54541,0.0,0.0
-170.0,6.652933,0.206,0.3123800000000001
-160.0,7.4675074,0.716,1.1269543999999998
-150.0,8.734107,1.576,2.393554
-140.0,10.335807,2.79,3.995254000000001
-130.0,12.116029,4.281,5.775475999999999
-120.0,13.946068,5.969,7.6055150000000005
-110.0,15.641609,7.683,9.301056
-100.0,17.004215,9.18,10.663661999999999
-90.0,17.751692,10.054,11.411138999999999
-80.0,17.924385,9.953,11.583832000000001
-70.0,17.643429,9.119,11.302876000000001
-60.0,16.821175,8.054,10.480622
-50.0,15.700934,7.046,9.360381
-40.0,14.527789,6.203,8.187236
-30.0,13.461597,5.598,7.1210439999999995
-20.0,12.636901,5.268,6.296348
-10.0,12.065492,5.202,5.724939000000001
0.0,11.469068,5.103,5.128515
10.0,12.067105,5.204,5.726552
20.0,12.63186,5.268,6.291307
30.0,13.462965,5.596,7.122412000000001
40.0,14.53176,6.203,8.191207
50.0,15.706638,7.046,9.366085
60.0,16.822718,8.058,10.482164999999998
70.0,17.64362,9.119,11.303066999999999
80.0,17.92603,9.953,11.585477000000001
90.0,17.753548,10.056,11.412994999999999
100.0,17.001991,9.178,10.661438
110.0,15.640588,7.683,9.300035
120.0,13.943426,5.963,7.602873000000001
130.0,12.125034,4.285,5.7844809999999995
140.0,10.32614,2.788,3.9855870000000007
150.0,8.732288,1.578,2.3917350000000006
160.0,7.468471,0.716,1.1279180000000002
170.0,6.6452565,0.206,0.30470350000000046
180.0,6.340553,0.0,0.0
-170.0,-63.315636,4.334,1.1452139999999957
-160.0,-62.83196,3.103,1.6288899999999913
-150.0,-62.87004,1.846,1.5908099999999905
-140.0,-63.01803,0.851,1.4428199999999904
-130.0,-62.96876,0.213,1.4920899999999904
-120.0,-62.47595,0.0,1.9848999999999961
-110.0,-61.55204,0.233,2.9088099999999955
-100.0,-60.17724,0.832,4.283609999999996
-90.0,-58.46203,1.712,5.998819999999995
-80.0,-56.95635,2.004,7.504499999999993
-70.0,-56.737167,2.021,7.723682999999994
-60.0,-57.106907,2.05,7.353942999999994
-50.0,-57.79234,2.135,6.668509999999991
-40.0,-58.79944,2.273,5.6614099999999965
-30.0,-59.95435,2.473,4.5064999999999955
-20.0,-61.086792,2.981,3.374057999999991
-10.0,-62.086784,3.662,2.374065999999992
0.0,-63.008663,4.249,1.452186999999995
10.0,-62.086784,3.662,2.374065999999992
20.0,-61.086792,2.981,3.374057999999991
30.0,-59.95435,2.473,4.5064999999999955
40.0,-58.79944,2.273,5.6614099999999965
50.0,-57.79234,2.135,6.668509999999991
60.0,-57.108555,2.05,7.352294999999991
70.0,-56.737167,2.021,7.723682999999994
80.0,-56.95635,2.004,7.504499999999993
90.0,-58.46202,1.712,5.998829999999991
100.0,-60.177254,0.832,4.283595999999996
110.0,-61.55204,0.233,2.9088099999999955
120.0,-62.47595,0.0,1.9848999999999961
130.0,-62.96877,0.213,1.4920799999999943
140.0,-63.01803,0.851,1.4428199999999904
150.0,-62.870033,1.846,1.5908169999999942
160.0,-62.831966,3.103,1.6288839999999922
170.0,-63.315636,4.334,1.1452139999999957
180.0,-64.46085,4.903,0.0
-170.0,-29.084536,0.227,0.0
-160.0,-28.684952,0.859,0.3995840000000008
-150.0,-27.79568,2.102,1.2888559999999991
-140.0,-26.414713,3.932,2.669823000000001
-130.0,-24.613136,6.237,4.471399999999999
-120.0,-22.463186,8.867,6.62135
-110.0,-20.063381,11.653,9.021155
-100.0,-17.424744,14.356,11.659792
-90.0,-17.08095,12.979,12.003585999999999
-80.0,-19.227646,10.78,9.85689
-70.0,-21.154528,8.782,7.930008000000001
-60.0,-22.862957,7.116,6.221578999999998
-50.0,-24.08572,5.34,4.9988160000000015
-40.0,-25.36247,3.998,3.7220660000000017
-30.0,-26.275225,3.133,2.809311000000001
-20.0,-26.765259,2.682,2.3192769999999996
-10.0,-26.813671,2.56,2.2708650000000006
0.0,-26.478447,2.6,2.6060890000000008
10.0,-26.815042,2.562,2.2694940000000017
20.0,-26.765078,2.68,2.319458000000001
30.0,-26.273848,3.133,2.810687999999999
40.0,-25.362316,3.998,3.72222
50.0,-24.08737,5.338,4.997166
60.0,-22.860384,7.116,6.224152
70.0,-21.155823,8.782,7.928712999999998
80.0,-19.230827,10.782,9.853708999999998
90.0,-17.0777,12.983,12.006836
100.0,-17.42738,14.356,11.657156
110.0,-20.059359,11.649,9.025177
120.0,-22.468199,8.869,6.6163370000000015
130.0,-24.612331,6.233,4.472204999999999
140.0,-26.413662,3.932,2.6708740000000013
150.0,-27.792093,2.102,1.2924429999999987
160.0,-28.684643,0.859,0.3998929999999987
170.0,-29.08332,0.227,0.0012159999999994398
180.0,-29.071236,0.0,0.013300000000000978
-170.0,-3.61911,0.737,2.4427734
-160.0,-5.1270947,0.225,0.9347887000000004
-150.0,-6.0056562,0.002,0.056227200000000366
-140.0,-6.0591264,0.205,0.0027569999999998984
-130.0,-5.483656,0.765,0.5782274000000003
-120.0,-4.4785585,1.642,1.5833249
-110.0,-3.3242242,2.594,2.7376592
-100.0,-2.3296964,3.327,3.732187
-90.0,-1.7469628,3.644,4.314920600000001
-80.0,-1.8106282,3.496,4.2512552
-70.0,-2.3128169,3.033,3.7490665
-60.0,-2.959256,2.527,3.1026274000000003
-50.0,-3.4977858,2.245,2.5640976
-40.0,-3.6983242,2.395,2.3635592
-30.0,-3.4881945,2.999,2.5736889
-20.0,-2.8608558,4.039,3.2010276
-10.0,-1.9249215,5.255,4.1369619
0.0,-1.6062204,5.796,4.455663
10.0,-1.9239879,5.253,4.1378955
20.0,-2.8573895,4.035,3.2044939
30.0,-3.4869728,2.995,2.5749106
40.0,-3.6980615,2.395,2.3638219
50.0,-3.5005646,2.243,2.5613188
60.0,-2.9593782,2.527,3.1025052
70.0,-2.3117173,3.035,3.7501661
80.0,-1.8138174,3.494,4.248066
90.0,-1.7470868,3.642,4.3147966
100.0,-2.3277125,3.327,3.7341709
110.0,-3.3261342,2.594,2.7357492000000003
120.0,-4.478312,1.642,1.5835714000000003
130.0,-5.4866223,0.765,0.5752611000000005
140.0,-6.0618834,0.205,0.0
150.0,-6.003497,0.0,0.05838639999999984
160.0,-5.130645,0.225,0.9312383999999998
170.0,-3.6201606,0.739,2.4417228
180.0,-2.8259423,0.821,3.2359411000000002
-170.0,25.706638,0.231,0.22737100000000154
-160.0,26.280241,0.835,0.8009740000000001
-150.0,27.191254,1.79,1.7119870000000006
-140.0,28.412682,3.043,2.933415
-130.0,29.895454,4.479,4.416187000000001
-120.0,31.502527,5.988,6.0232600000000005
-110.0,33.104977,7.379,7.625709999999998
-100.0,34.496918,8.473,9.017651
-90.0,35.476944,9.126,9.997677000000003
-80.0,35.869457,9.245,10.390189999999997
-70.0,35.734303,8.892,10.255035999999997
-60.0,35.292763,8.284,9.813496
-50.0,34.780605,7.678,9.301338000000001
-40.0,34.32367,7.217,8.844403
-30.0,33.968132,6.989,8.488864999999997
-20.0,33.743275,6.991,8.264007999999997
-10.0,33.556797,7.118,8.077530000000003
0.0,33.19982,7.015,7.720553000000002
10.0,33.556797,7.118,8.077530000000003
20.0,33.743275,6.991,8.264007999999997
30.0,33.96814,6.989,8.488872999999998
40.0,34.32367,7.217,8.844403
50.0,34.780605,7.678,9.301338000000001
60.0,35.292763,8.284,9.813496
70.0,35.734303,8.892,10.255035999999997
80.0,35.86945,9.245,10.390183
90.0,35.476944,9.126,9.997677000000003
100.0,34.496918,8.473,9.017651
110.0,33.104977,7.379,7.625709999999998
120.0,31.502527,5.988,6.0232600000000005
130.0,29.895449,4.479,4.416181999999999
140.0,28.412682,3.043,2.933415
150.0,27.191254,1.79,1.7119870000000006
160.0,26.280237,0.835,0.8009699999999995
170.0,25.706642,0.231,0.22737499999999855
180.0,25.479267,0.0,0.0
-170.0,4.0017443,0.212,0.4912696000000003
-160.0,4.7523155,0.805,1.2418407999999999
-150.0,5.784885,1.649,2.2744103
-140.0,6.835031,2.546,3.3245563
-130.0,7.5992575,3.249,4.088782800000001
-120.0,7.8314514,3.53,4.320976699999999
-110.0,7.4162827,3.273,3.905808
-100.0,6.4839177,2.567,2.973443
-90.0,5.321467,1.692,1.8109923
-80.0,4.2713523,1.034,0.7608776000000002
-70.0,3.6245368,0.672,0.11406209999999994
-60.0,3.5110435,0.657,0.0005687999999999249
-50.0,3.9133785,1.044,0.4029037999999998
-40.0,4.769289,1.854,1.2588142999999996
-30.0,5.911043,2.958,2.4005683
-20.0,7.09319,4.186,3.5827153
-10.0,7.991413,5.242,4.4809383
0.0,8.280637,5.651,4.770162300000001
10.0,7.99322,5.242,4.4827452999999995
20.0,7.093146,4.186,3.5826713
30.0,5.9103336,2.958,2.3998589000000004
40.0,4.7686834,1.854,1.2582086999999995
50.0,3.9146514,1.044,0.40417669999999983
60.0,3.5104747,0.657,0.0
70.0,3.6237924,0.672,0.11331770000000008
80.0,4.2712426,1.034,0.7607678999999998
90.0,5.3204546,1.692,1.8099798999999996
100.0,6.4843035,2.571,2.9738288
110.0,7.4166636,3.273,3.9061888999999996
120.0,7.831974,3.53,4.321499299999999
130.0,7.5988874,3.249,4.088412699999999
140.0,6.8353143,2.544,3.3248396000000002
150.0,5.7854047,1.651,2.27493
160.0,4.7529383,0.805,1.2424636000000002
170.0,4.002473,0.212,0.4919983000000001
180.0,3.7375104,0.0,0.22703570000000006
-170.0,-34.08425,0.066,0.3076870000000014
-160.0,-34.333675,0.193,0.05826199999999915
-150.0,-34.372326,0.472,0.019610999999997603
-140.0,-33.994595,0.836,0.39734200000000186
-130.0,-33.185986,1.292,1.2059509999999989
-120.0,-32.04767,1.898,2.344267000000002
-110.0,-30.722725,2.602,3.669211999999998
-100.0,-31.354431,2.604,3.037505999999997
-90.0,-30.73015,2.808,3.6617870000000003
-80.0,-31.446838,2.596,2.945098999999999
-70.0,-32.147137,2.398,2.244799999999998
-60.0,-32.347225,1.847,2.044711999999997
-50.0,-33.44956,1.206,0.9423770000000005
-40.0,-34.150597,0.741,0.241340000000001
-30.0,-34.391937,0.381,0.0
-20.0,-34.30305,0.127,0.08888699999999972
-10.0,-34.09084,0.0,0.3010969999999986
0.0,-33.759415,0.091,0.6325220000000016
10.0,-34.089825,0.002,0.30211200000000105
20.0,-34.30344,0.129,0.08849699999999672
30.0,-34.389725,0.381,0.0022120000000001028
40.0,-34.15028,0.743,0.24165699999999646
50.0,-33.449883,1.204,0.9420539999999988
60.0,-32.347652,1.847,2.044285000000002
70.0,-32.146988,2.398,2.2449489999999983
80.0,-31.44735,2.596,2.9445869999999985
90.0,-30.730202,2.808,3.661735
100.0,-31.356607,2.604,3.0353299999999983
110.0,-30.724216,2.602,3.6677210000000002
120.0,-32.044106,1.9,2.3478309999999993
130.0,-33.184772,1.294,1.2071649999999963
140.0,-33.991714,0.838,0.4002229999999969
150.0,-34.373814,0.472,0.01812299999999567
160.0,-34.333195,0.193,0.05874199999999519
170.0,-34.085213,0.066,0.30672399999999556
180.0,-33.8345,0.061,0.5574370000000002
-170.0,29.58775,5.735,6.50225
-160.0,30.042892,6.052,6.957391999999999
-150.0,30.647177,6.653,7.5616769999999995
-140.0,31.388052,7.505,8.302551999999999
-130.0,32.192562,8.516,9.107062000000003
-120.0,32.955708,9.556,9.870208000000002
-110.0,33.560314,10.441,10.474813999999999
-100.0,33.809704,10.899,10.724204000000004
-90.0,33.494366,10.617,10.408866
-80.0,32.518856,9.562,9.433356
-70.0,31.116793,7.971,8.031293000000002
-60.0,29.52924,6.164,6.443740000000002
-50.0,27.9095,4.413,4.824000000000002
-40.0,26.383938,2.871,3.298438000000001
-30.0,25.06693,1.63,1.9814299999999996
-20.0,24.029001,0.72,0.9435010000000013
-10.0,23.339289,0.18,0.25378900000000115
0.0,23.0855,0.0,0.0
10.0,23.339289,0.18,0.25378900000000115
20.0,24.029001,0.72,0.9435010000000013
30.0,25.06693,1.63,1.9814299999999996
40.0,26.383938,2.871,3.298438000000001
50.0,27.909496,4.413,4.823996000000001
60.0,29.529242,6.164,6.443742
70.0,31.116796,7.971,8.031296000000001
80.0,32.518856,9.562,9.433356
90.0,33.494366,10.617,10.408866
100.0,33.809704,10.899,10.724204000000004
110.0,33.56031,10.441,10.474810000000002
120.0,32.955708,9.556,9.870208000000002
130.0,32.192554,8.516,9.107054000000002
140.0,31.388052,7.505,8.302551999999999
150.0,30.647177,6.653,7.5616769999999995
160.0,30.042896,6.052,6.957395999999999
170.0,29.58775,5.735,6.50225
180.0,29.375174,5.645,6.2896740000000015
-170.0,2.4423394,0.15,0.04602359999999983
-160.0,2.5800297,0.595,0.18371389999999987
-150.0,2.7042367,1.223,0.30792090000000005
-140.0,2.8595457,1.936,0.46322989999999997
-130.0,3.0828397,2.521,0.6865239000000001
-120.0,3.3442204,2.79,0.9479046000000002
-110.0,3.591,2.879,1.1946842000000002
-100.0,3.7901635,2.923,1.3938476999999998
-90.0,3.8596144,2.95,1.4632986
-80.0,3.7579603,2.924,1.3616445000000001
-70.0,3.5325108,2.865,1.1361949999999998
-60.0,3.2817447,2.736,0.8854289
-50.0,3.049325,2.4,0.6530092000000001
-40.0,2.8567681,1.797,0.46045230000000004
-30.0,2.6914654,1.133,0.2951495999999998
-20.0,2.5672786,0.561,0.17096279999999986
-10.0,2.428229,0.135,0.031913199999999975
0.0,2.3963158,0.0,0.0
10.0,2.4286664,0.135,0.03235060000000001
20.0,2.5659556,0.561,0.16963980000000012
30.0,2.6938217,1.133,0.2975059
40.0,2.855693,1.795,0.45937720000000004
50.0,3.048564,2.4,0.6522481999999998
60.0,3.2806334,2.736,0.8843176000000001
70.0,3.5319684,2.865,1.1356525999999998
80.0,3.7580664,2.924,1.3617506000000001
90.0,3.8605266,2.95,1.4642108
100.0,3.789901,2.923,1.3935852
110.0,3.5905046,2.881,1.1941888
120.0,3.3451688,2.788,0.9488530000000002
130.0,3.0825014,2.521,0.6861856
140.0,2.8593354,1.936,0.4630196
150.0,2.7044551,1.223,0.3081393000000001
160.0,2.5798638,0.595,0.18354800000000004
170.0,2.4426007,0.15,0.04628489999999985
180.0,2.4058003,0.002,0.009484500000000118
-170.0,4.834777,0.343,0.5375934999999998
-160.0,5.6395226,1.115,1.3423391000000002
-150.0,6.622851,2.156,2.3256674999999998
-140.0,7.551813,3.229,3.2546295
-130.0,8.184115,4.054,3.8869315
-120.0,8.343899,4.378,4.0467155
-110.0,7.9782453,4.092,3.6810618
-100.0,7.1977725,3.294,2.900589
-90.0,6.210636,2.251,1.9134525
-80.0,5.256512,1.243,0.9593284999999998
-70.0,4.5639195,0.517,0.26673599999999986
-60.0,4.2971835,0.21,0.0
-50.0,4.582613,0.403,0.2854295000000002
-40.0,5.2983937,1.045,1.0012102
-30.0,6.2707314,2.008,1.9735478999999998
-20.0,7.249131,3.073,2.9519475
-10.0,8.005552,3.955,3.7083684999999997
0.0,8.341873,4.371,4.0446895
10.0,8.133952,4.168,3.8367685000000007
20.0,7.4939585,3.433,3.1967749999999997
30.0,6.5836606,2.398,2.2864771
40.0,5.6371593,1.335,1.3399758000000004
50.0,4.8609476,0.487,0.5637641000000002
60.0,4.423694,0.034,0.1265105000000002
70.0,4.4248657,0.097,0.12768219999999975
80.0,4.899636,0.622,0.6024525000000001
90.0,5.643507,1.46,1.3463234999999996
100.0,6.4551125,2.37,2.157929
110.0,7.0848117,3.105,2.7876282000000003
120.0,7.3158035,3.42,3.0186200000000003
130.0,7.079901,3.195,2.7827175000000004
140.0,6.4470506,2.518,2.1498671
150.0,5.635334,1.632,1.3381505000000002
160.0,4.8883495,0.778,0.5911660000000003
170.0,4.4242535,0.178,0.1270699999999998
180.0,4.3924284,0.0,0.09524489999999997
-170.0,34.966335,1.23,1.3299950000000038
-160.0,34.228928,0.556,0.5925880000000063
-150.0,33.722385,0.101,0.0860450000000057
-140.0,33.65614,0.002,0.019800000000003593
-130.0,34.03903,0.348,0.40268999999999977
-120.0,34.737564,0.987,1.101224000000002
-110.0,35.53315,1.744,1.896810000000002
-100.0,36.39124,2.374,2.7549000000000063
-90.0,36.444332,2.584,2.807992000000006
-80.0,36.40995,2.369,2.773610000000005
-70.0,35.59461,1.745,1.958270000000006
-60.0,34.85876,1.052,1.2224199999999996
-50.0,34.158413,0.425,0.522073000000006
-40.0,33.699833,0.046,0.06349300000000113
-30.0,33.63634,0.074,0.0
-20.0,34.03817,0.512,0.4018300000000039
-10.0,34.814274,1.22,1.1779340000000005
0.0,35.458458,1.852,1.8221180000000032
10.0,34.81353,1.216,1.177190000000003
20.0,34.03949,0.512,0.40315000000000367
30.0,33.63955,0.074,0.0032100000000028217
40.0,33.701008,0.048,0.06466800000000461
50.0,34.15718,0.425,0.5208399999999997
60.0,34.85972,1.052,1.223380000000006
70.0,35.588676,1.747,1.9523360000000025
80.0,36.408665,2.371,2.772325000000002
90.0,36.446182,2.584,2.8098420000000033
100.0,36.39263,2.376,2.75629
110.0,35.536934,1.744,1.9005940000000052
120.0,34.737408,0.987,1.101068000000005
130.0,34.036957,0.348,0.400617000000004
140.0,33.655872,0.0,0.019532000000005212
150.0,33.72431,0.101,0.08797000000000565
160.0,34.225708,0.556,0.5893680000000003
170.0,34.962757,1.232,1.3264170000000064
180.0,35.220524,1.71,1.5841840000000005
-170.0,35.431232,0.147,0.18136900000000367
-160.0,35.95308,0.593,0.7032170000000022
-150.0,36.779305,1.366,1.529442000000003
-140.0,37.891815,2.461,2.6419520000000034
-130.0,39.234417,3.861,3.984554000000003
-120.0,40.774693,5.51,5.5248300000000015
-110.0,42.39434,7.315,7.144477000000002
-100.0,44.05531,9.152,8.805447000000001
-90.0,45.32248,10.677,10.072617000000001
-80.0,47.762863,9.809,12.513000000000005
-70.0,47.5375,8.066,12.287637000000004
-60.0,46.407448,6.27,11.157585000000005
-50.0,44.85338,4.688,9.603517000000004
-40.0,43.18451,3.516,7.934647000000005
-30.0,41.61683,2.591,6.3669670000000025
-20.0,40.32029,1.912,5.070427000000002
-10.0,39.45526,1.491,4.205397000000005
0.0,39.13808,1.344,3.8882170000000045
10.0,39.45526,1.491,4.205397000000005
20.0,40.32029,1.912,5.070427000000002
30.0,41.616837,2.591,6.366973999999999
40.0,43.18451,3.516,7.934647000000005
50.0,44.853386,4.688,9.603523000000003
60.0,46.40744,6.27,11.157577000000003
70.0,47.5375,8.066,12.287637000000004
80.0,47.762863,9.809,12.513000000000005
90.0,45.32248,10.677,10.072617000000001
100.0,44.05531,9.152,8.805447000000001
110.0,42.39434,7.315,7.144477000000002
120.0,40.774696,5.51,5.524833000000001
130.0,39.234417,3.861,3.984554000000003
140.0,37.891815,2.461,2.6419520000000034
150.0,36.779305,1.366,1.529442000000003
160.0,35.95308,0.593,0.7032170000000022
170.0,35.431232,0.147,0.18136900000000367
180.0,35.249863,0.0,0.0
-170.0,24.354681,5.032,4.9763069999999985
-160.0,24.886314,5.589,5.507939999999998
-150.0,25.685646,6.479,6.3072719999999975
-140.0,26.726763,7.672,7.348388999999997
-130.0,27.967396,9.12,8.589022
-120.0,29.278585,10.757,9.900210999999999
-110.0,30.463165,12.502,11.084791
-100.0,31.20345,14.215,11.825076
-90.0,31.623432,14.982,12.245058
-80.0,31.868397,12.569,12.490023
-70.0,30.641315,9.873,11.262940999999998
-60.0,28.748167,7.303,9.369792999999998
-50.0,26.5515,5.078,7.173126
-40.0,24.35223,3.242,4.973855999999998
-30.0,22.366451,1.825,2.9880770000000005
-20.0,20.788248,0.826,1.4098739999999985
-10.0,19.757208,0.219,0.3788339999999977
0.0,19.378374,0.0,0.0
10.0,19.757208,0.217,0.3788339999999977
20.0,20.788248,0.826,1.4098739999999985
30.0,22.366451,1.825,2.9880770000000005
40.0,24.352226,3.242,4.973852000000001
50.0,26.551497,5.078,7.173123
60.0,28.748167,7.303,9.369792999999998
70.0,30.641312,9.873,11.262937999999998
80.0,31.868397,12.569,12.490023
90.0,31.623432,14.982,12.245058
100.0,31.203453,14.217,11.825078999999999
110.0,30.463161,12.5,11.084786999999999
120.0,29.278582,10.757,9.900208
130.0,27.967392,9.12,8.589018
140.0,26.726763,7.672,7.348388999999997
150.0,25.68565,6.479,6.307275999999998
160.0,24.88631,5.589,5.507936000000001
170.0,24.354681,5.032,4.9763069999999985
180.0,24.129955,4.835,4.751580999999998
-170.0,20.248117,2.925,3.959945000000001
-160.0,20.993284,3.361,4.705112
-150.0,21.707981,4.066,5.419809000000001
-140.0,22.293705,4.892,6.005533
-130.0,22.622658,5.565,6.334486000000002
-120.0,22.023735,5.675,5.735562999999999
-110.0,21.103308,4.941,4.815135999999999
-100.0,19.936077,3.724,3.6479050000000015
-90.0,18.736067,2.332,2.447894999999999
-80.0,17.6763,1.075,1.3881280000000018
-70.0,16.868921,0.259,0.5807490000000008
-60.0,16.371048,0.0,0.08287599999999884
-50.0,16.288172,0.538,0.0
-40.0,16.702724,1.782,0.4145520000000005
-30.0,17.577257,3.485,1.289085
-20.0,18.644453,4.866,2.356280999999999
-10.0,19.011745,5.806,2.723573000000002
0.0,19.097994,6.193,2.8098220000000005
10.0,19.012613,5.806,2.7244410000000023
20.0,18.646437,4.866,2.3582649999999994
30.0,17.57908,3.483,1.2909080000000017
40.0,16.706156,1.786,0.4179840000000006
50.0,16.290663,0.54,0.002490999999999133
60.0,16.373608,0.0,0.0854360000000014
70.0,16.869158,0.259,0.5809859999999993
80.0,17.673697,1.071,1.3855250000000012
90.0,18.73571,2.332,2.4475380000000015
100.0,19.934196,3.722,3.6460240000000006
110.0,21.102797,4.941,4.8146249999999995
120.0,22.024197,5.675,5.7360250000000015
130.0,22.622002,5.567,6.333829999999999
140.0,22.289957,4.892,6.001785000000002
150.0,21.7075,4.068,5.419328
160.0,20.994488,3.361,4.706316000000001
170.0,20.24841,2.927,3.9602380000000004
180.0,19.600111,2.739,3.311938999999999
-170.0,51.7318,0.124,0.23637000000000086
-160.0,52.335323,0.504,0.8398930000000036
-150.0,53.206894,1.136,1.7114639999999994
-140.0,54.380066,2.014,2.8846360000000004
-130.0,55.749737,3.081,4.254307000000004
-120.0,57.216522,4.271,5.721091999999999
-110.0,58.638584,5.434,7.143154000000003
-100.0,59.758213,6.368,8.262782999999999
-90.0,60.36258,6.909,8.867150000000002
-80.0,60.29328,6.924,8.797850000000004
-70.0,59.783794,6.423,8.288364000000001
-60.0,59.040264,5.607,7.544834000000002
-50.0,58.207054,4.724,6.7116240000000005
-40.0,57.41379,3.96,5.91836
-30.0,56.708687,3.369,5.213256999999999
-20.0,56.17747,2.974,4.682040000000001
-10.0,55.82099,2.776,4.325560000000003
0.0,55.600315,2.675,4.104885000000003
10.0,55.82099,2.776,4.325560000000003
20.0,56.17747,2.974,4.682040000000001
30.0,56.708973,3.365,5.213543000000001
40.0,57.41379,3.96,5.91836
50.0,58.207047,4.724,6.711617000000004
60.0,59.040264,5.607,7.544834000000002
70.0,59.783794,6.423,8.288364000000001
80.0,60.29328,6.924,8.797850000000004
90.0,60.362587,6.907,8.867156999999999
100.0,59.758213,6.368,8.262782999999999
110.0,58.638584,5.434,7.143154000000003
120.0,57.216522,4.271,5.721091999999999
130.0,55.74973,3.081,4.254300000000001
140.0,54.380066,2.014,2.8846360000000004
150.0,53.206894,1.136,1.7114639999999994
160.0,52.335323,0.504,0.8398930000000036
170.0,51.7318,0.124,0.23637000000000086
180.0,51.49543,0.0,0.0
-170.0,46.541317,0.108,0.2182069999999996
-160.0,46.978672,0.399,0.6555620000000033
-150.0,47.679497,0.945,1.356386999999998
-140.0,48.725094,1.82,2.401983999999999
-130.0,50.09788,3.008,3.7747700000000037
-120.0,51.69748,4.445,5.374369999999999
-110.0,53.363914,6.003,7.040804000000001
-100.0,54.872803,7.443,8.549692999999998
-90.0,55.970295,8.532,9.647185
-80.0,56.61104,9.046,10.287930000000003
-70.0,56.970238,8.899,10.647128000000002
-60.0,57.128117,8.536,10.805007000000003
-50.0,57.358864,8.242,11.035753999999997
-40.0,57.79814,8.23,11.475029999999997
-30.0,58.48244,8.585,12.159329999999997
-20.0,59.48914,9.304,13.16603
-10.0,60.680706,10.285,14.357596000000001
0.0,61.41022,10.962,15.087110000000003
10.0,60.68331,10.289,14.360199999999999
20.0,59.49378,9.306,13.170670000000001
30.0,58.485863,8.579,12.162753000000002
40.0,57.79683,8.228,11.47372
